日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-04-30,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,26730,４月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-05-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,26730,５月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-06-30,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,80190,６月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-07-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,53460,７月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-08-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,26730,８月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-09-30,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,53460,９月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-10-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,80190,月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-11-30,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,53460,月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-12-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,80190,月分　押谷フェルト化成㈱,11,,,,貸,売,
2015-01-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,53460,１月分　押谷フェルト化成㈱,11,,,,貸,売,
2015-02-28,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,80190,２月分　押谷フェルト化成㈱,11,,,,貸,売,
2015-03-31,0,,,166,売掛金,500,押谷フェルト化成㈱,511,売上高,,,53460,３月分　押谷フェルト化成㈱,11,,,,貸,売,
2014-05-31,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,156060,５月分　㈱川上精巧,11,,,,貸,売,
2014-06-30,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,312120,６月分　㈱川上精巧,11,,,,貸,売,
2014-08-31,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,312120,８月分　㈱川上精巧,11,,,,貸,売,
2014-09-30,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,234090,９月分　㈱川上精巧,11,,,,貸,売,
2014-11-30,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,156060,月分　㈱川上精巧,11,,,,貸,売,
2015-01-31,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,156060,１月分　㈱川上精巧,11,,,,貸,売,
2015-02-28,0,,,166,売掛金,602,㈱川上精巧,511,売上高,,,156060,２月分　㈱川上精巧,11,,,,貸,売,
