日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-01-08,,,,314,未払金,100,菅原彩子,101,現金,,,40000,菅原彩子,,,,,,,
2014-01-10,,,,314,未払金,12,冨原康弘,101,現金,,,80000,冨原康弘,,,,,,,
2014-01-11,,,,314,未払金,13,柳谷公一,101,現金,,,40000,柳谷公一,,,,,,,
2014-01-16,,,,314,未払金,13,柳谷公一,101,現金,,,60000,柳谷公一,,,,,,,
2014-01-24,,,,314,未払金,105,岩下博美,101,現金,,,110000,岩下博美,,,,,,,
2014-01-24,,,,314,未払金,100,菅原彩子,101,現金,,,100000,菅原彩子,,,,,,,
2014-01-24,,,,314,未払金,15,内田智裕,101,現金,,,100000,内田智裕,,,,,,,
2014-01-24,,,,712,給与手当,12,冨原康弘,999,,,,85000,１月分冨原康弘,,,,,,,
2014-01-24,,,,999,,,,716,福利厚生費,2,食糧品：,5000,食糧品：１月分冨原康弘　食事手当,,,,,,,
2014-01-24,,,,999,,,,314,未払金,12,冨原康弘,80000,１月分冨原康弘,,,,,,,
2014-01-24,,,,712,給与手当,13,柳谷公一,999,,,,95490,１月分柳谷公一,,,,,,,
2014-01-24,,,,721,旅費交通費,,,999,,,,9524,１月分柳谷公一　通勤費,,,,,,,
2014-01-24,,,,999,,,,716,福利厚生費,2,食糧品：,5000,食糧品：１月分柳谷公一　食事手当,,,,,,,
2014-01-24,,,,999,,,,316,預り金,1,・給与源泉所得税,490,１月分柳谷公一・給与源泉所得税,,,,,,,
2014-01-24,,,,999,,,,314,未払金,13,柳谷公一,100000,１月分柳谷公一,,,,,,,
2014-01-24,,,,712,給与手当,100,菅原彩子,999,,,,137600,１月分菅原彩子,,,,,,,
2014-01-24,,,,721,旅費交通費,,,999,,,,9524,１月分菅原彩子　通勤費,,,,,,,
2014-01-24,,,,999,,,,716,福利厚生費,2,食糧品：,5000,食糧品：１月分菅原彩子　食事手当,,,,,,,
2014-01-24,,,,999,,,,314,未払金,100,菅原彩子,140000,１月分菅原彩子,,,,,,,
2014-01-24,,,,712,給与手当,105,岩下博美,999,,,,105000,１月分岩下博美,,,,,,,
2014-01-24,,,,721,旅費交通費,,,999,,,,9524,１月分岩下博美　通勤費,,,,,,,
2014-01-24,,,,999,,,,716,福利厚生費,2,食糧品：,5000,食糧品：１月分岩下博美　食事手当,,,,,,,
2014-01-24,,,,999,,,,316,預り金,1,・給与源泉所得税,2600,１月分岩下博美・給与源泉所得税,,,,,,,
2014-01-24,,,,999,,,,314,未払金,105,岩下博美,110000,１月分岩下博美,,,,,,,
2014-01-24,,,,712,給与手当,15,内田智裕,999,,,,95000,１月分内田智裕,,,,,,,
2014-01-24,,,,721,旅費交通費,,,999,,,,9524,１月分内田智裕　通勤費,,,,,,,
2014-01-24,,,,999,,,,716,福利厚生費,2,食糧品：,5000,食糧品：１月分内田智裕　食事手当,,,,,,,
2014-01-24,,,,999,,,,314,未払金,15,内田智裕,100000,１月分内田智裕,,,,,,,
2014-02-03,,,,314,未払金,105,岩下博美,101,現金,,,70000,岩下博美,,,,,,,
2014-02-10,,,,314,未払金,100,菅原彩子,101,現金,,,100000,菅原彩子,,,,,,,
2014-02-10,,,,314,未払金,13,柳谷公一,101,現金,,,100000,柳谷公一,,,,,,,
2014-02-12,,,,314,未払金,15,内田智裕,101,現金,,,100000,内田智裕,,,,,,,
2014-02-19,,,,314,未払金,105,岩下博美,101,現金,,,100000,岩下博美,,,,,,,
