日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-12-31,,,,166,売掛金,1401,㈱ギブリー,511,売上高,,,105300,㈱ギブリー　12月分,,,,,,,
2014-12-31,,,,166,売掛金,2403,ＧＭＯ ＮＩＫＫＯ㈱,511,売上高,,,131141,ＧＭＯ ＮＩＫＫＯ㈱　12月分,,,,,,,
2014-12-31,,,,166,売掛金,2603,㈱スクール戦略研究所,511,売上高,,,669254,㈱スクール戦略研究所　12月分,,,,,,,
2014-12-31,,,,166,売掛金,1403,㈱教育企画センター,511,売上高,,,6651288,㈱教育企画センター　12月分,,,,,,,
2014-12-31,,,,166,売掛金,2001,㈱国際教育センター,511,売上高,,,162000,㈱国際教育センター　12月分,,,,,,,
2015-01-31,,,,166,売掛金,1403,㈱教育企画センター,511,売上高,,,2073881,㈱教育企画センター　1月分,,,,,,,
2015-01-31,,,,166,売掛金,2001,㈱国際教育センター,511,売上高,,,162000,㈱国際教育センター　1月分,,,,,,,
2015-01-31,,,,166,売掛金,2603,㈱スクール戦略研究所,511,売上高,,,186624,㈱スクール戦略研究所　1月分,,,,,,,
2015-01-31,,,,166,売掛金,1401,㈱ギブリー,511,売上高,,,118260,㈱ギブリー　1月分,,,,,,,
2015-01-31,,,,166,売掛金,2403,ＧＭＯ ＮＩＫＫＯ㈱,511,売上高,,,133393,ＧＭＯ ＮＩＫＫＯ㈱　1月分,,,,,,,
2015-02-28,,,,166,売掛金,1403,㈱教育企画センター,511,売上高,,,2084702,㈱教育企画センター　2月分,,,,,,,
2015-02-28,,,,166,売掛金,2001,㈱国際教育センター,511,売上高,,,162000,㈱国際教育センター　2月分,,,,,,,
2015-02-28,,,,166,売掛金,2603,㈱スクール戦略研究所,511,売上高,,,347328,㈱スクール戦略研究所　2月分,,,,,,,
2015-02-28,,,,166,売掛金,1401,㈱ギブリー,511,売上高,,,115020,㈱ギブリー　2月分,,,,,,,
