日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-01-06,,,,722,消耗品費,,,102,小口現金,,,2315,美鈴ガーデン㈲　ディスプレイ用花,,,,,,,
2015-01-06,,,,723,通信費,,,102,小口現金,,,595,日本郵便㈱　書留,,,,,,,
2015-01-07,,,,723,通信費,,,102,小口現金,,,171,日本郵便㈱　郵送料,,,,,,,
2015-01-19,,,,723,通信費,,,102,小口現金,,,363,日本郵便㈱　書留,,,,,,,
2015-01-19,,,,722,消耗品費,,,102,小口現金,,,600,伝統工芸青山スクエア　懐紙、はがき,,,,,,,
2015-01-28,,,,722,消耗品費,,,102,小口現金,,,1482,美鈴ガーデン㈲　ディスプレイ用花,,,,,,,
2015-01-30,,,,314,未払金,,,102,小口現金,,,7668,ヤマト運輸,,,,,,,
2015-01-07,,,,101,現金,,,315,前受金,,,40000,依藤優香様　カシミアカーディガン別注,,,,,,,
2015-01-05,,,,723,通信費,,,121,みずほ,,,5607,ＮＴＴファイナンス,,,,,,,
2015-01-09,,,,121,みずほ,,,101,現金,,,40000,1/7前受金,,,,,,,
2015-01-09,,,,102,小口現金,,,121,みずほ,,,20000,小口現金補充,,,,,,,
2015-01-11,,,,101,現金,,,511,売上高　,,,7560,まる羊歯レース編ピアス,,,,,,,
2015-01-12,,,,169,カード売掛金,,,511,売上高　,,,237708,イワサキ八寸、仕立て、カーディガン、あげ、帯〆,,,,,,,
2015-01-14,,,,169,カード売掛金,,,511,売上高　,,,21600,松原ネックレス,,,,,,,
2015-01-14,,,,121,みずほ,,,101,現金,,,7560,売上現金,,,,,,,
2015-01-16,,,,169,カード売掛金,,,511,売上高　,,,10800,フジタ小花ピアス、胞子ピアス,,,,,,,
2015-01-17,,,,101,現金,,,511,売上高　,,,7020,フジタ羊歯ピアス（小）生成,,,,,,,
2015-01-20,,,,000,,,,511,売上高　,,,358560,田中育子様　別誂え小紋,,,,,,,
2015-01-20,,,,315,前受金,,,000,,,,230000,田中育子様　別誂え小紋,,,,,,,
2015-01-20,,,,101,現金,,,000,,,,128560,田中育子様　別誂え小紋,,,,,,,
2015-01-20,,,,121,みずほ,,,101,現金,,,128560,田中育子様　別誂え小紋,,,,,,,
2015-01-20,,,,169,カード売掛金,,,511,売上高　,,,16200,色漆ツートンピアス,,,,,,,
2015-01-20,,,,169,カード売掛金,,,511,売上高　,,,56160,カシミアロングカーディガン,,,,,,,
2015-01-20,,,,121,みずほ,,,101,現金,,,7020,売上現金,,,,,,,
2015-01-28,,,,101,現金,,,511,売上高　,,,15120,帯〆,,,,,,,
2015-01-28,,,,315,前受金,,,511,売上高　,,,11340,依藤優香様　氷裂釉小鉢,,,,,,,
2015-01-28,,,,000,,,,511,売上高　,,,46980,依藤優香様　ロングカーディガン,,,,,,,
2015-01-28,,,,315,前受金,,,000,,,,40000,依藤優香様　ロングカーディガン,,,,,,,
2015-01-28,,,,101,現金,,,000,,,,6980,依藤優香様　ロングカーディガン,,,,,,,
2015-01-31,,,,169,カード売掛金,,,511,売上高　,,,216000,結城八寸名古屋帯,,,,,,,
2015-01-15,,,,000,,,,169,カード売掛金,,,128520,㈱ジェイエムエス,,,,,,,
2015-01-15,,,,121,みずほ,,,000,,,,123379,㈱ジェイエムエス　カード売掛金,,,,,,,
2015-01-15,,,,733,支払手数料,,,000,,,,4761,㈱ジェイエムエス　カード手数料,,,,,,,
2015-01-30,,,,000,,,,169,カード売掛金,,,259308,㈱ジェイエムエス,,,,,,,
2015-01-30,,,,121,みずほ,,,000,,,,248936,㈱ジェイエムエス　カード売掛金,,,,,,,
2015-01-30,,,,733,支払手数料,,,000,,,,9604,㈱ジェイエムエス　カード手数料,,,,,,,
2015-01-21,,,,724,水道光熱費,,,121,みずほ,,,4718,東京電力,,,,,,,
2015-01-21,,,,724,水道光熱費,,,121,みずほ,,,6425,東京電力,,,,,,,
2015-01-22,,,,825,地代家賃,,,121,みずほ,,,205000,2月分伊庭善雄　店舗家賃,,,,,,,
2015-01-22,,,,733,支払手数料,,,121,みずほ,,,400,振込手数料　伊庭善雄,,,,,,,
2015-01-28,,,,733,支払手数料,,,121,みずほ,,,5000,1月分さくら中央税理士法人,,,,,,,
2015-01-29,,,,121,みずほ,,,101,現金,,,15120,売上現金,,,,,,,
2015-01-29,,,,121,みずほ,,,101,現金,,,6980,依藤様前受金,,,,,,,
2015-01-30,,,,312,買掛金,,,121,みずほ,,,101574,作本菜穂子,,,,,,,
2015-01-30,,,,733,支払手数料,,,121,みずほ,,,400,振込手数料　作本菜穂子,,,,,,,
2015-01-30,,,,312,買掛金,,,121,みずほ,,,64800,藤貫㈱,,,,,,,
2015-01-30,,,,733,支払手数料,,,121,みずほ,,,400,振込手数料　藤貫㈱　,,,,,,,
2015-01-30,,,,312,買掛金,,,121,みずほ,,,46872,松原智仁,,,,,,,
2015-01-30,,,,733,支払手数料,,,121,みずほ,,,200,振込手数料　松原智仁,,,,,,,
2015-01-30,,,,186,仮払金,,,121,みずほ,,,90720,イワサキクニヒコ振込先違い,,,,,,,
2015-01-30,,,,733,支払手数料,,,121,みずほ,,,400,振込手数料,,,,,,,
2015-01-30,,,,121,みずほ,,,186,仮払金,,,90720,イワサキクニヒコ返戻,,,,,,,
2015-01-30,,,,312,買掛金,,,121,みずほ,,,29160,㈱KARAFURU,,,,,,,
2015-01-30,,,,733,支払手数料,,,121,みずほ,,,200,振込手数料　㈱KARAFURU,,,,,,,
2015-01-30,,,,312,買掛金,,,121,みずほ,,,90720,岩崎クニヒサ,,,,,,,
2015-01-30,,,,733,支払手数料,,,121,みずほ,,,400,振込手数料　岩崎クニヒサ,,,,,,,
2015-01-16,,,,721,旅費交通費,,,189,事業主,,,926,ＪＲ東日本　チャージ,,,,,,,
2015-01-18,,,,721,旅費交通費,,,189,事業主,,,1852,ＪＲ東日本　チャージ,,,,,,,
2015-01-18,,,,721,旅費交通費,,,189,事業主,,,926,ＪＲ東日本　チャージ,,,,,,,
2015-01-12,,,,721,旅費交通費,,,189,事業主,,,926,東急電鉄㈱　チャージ,,,,,,,
2015-01-29,,,,721,旅費交通費,,,189,事業主,,,926,東京地下鉄㈱　チャージ,,,,,,,
2015-01-27,,,,828,新聞図書費,,,189,事業主,,,926,AOYAMABOOKCENTER　参考図書,,,,,,,
2015-01-09,,,,721,旅費交通費,,,189,事業主,,,24278,関東バス㈱　定期券,,,,,,,
2015-01-30,,,,613,仕入高,,,312,買掛金,,,67100,作本菜穂子　オーダーカディガン,,,,,,,
2015-01-10,,,,613,仕入高,,,312,買掛金,,,441000,㈲廣瀬染工場　極麻ノ葉、分銅つなぎ、帯ペルシャ,,,,,,,
2015-01-30,,,,613,仕入高,,,312,買掛金,,,33660,音彩工房加藤音　白雪小鉢他,,,,,,,
2015-01-31,,,,718,運賃,,,314,未払金,,,3400,ヤマト運輸　送料,,,,,,,
2015-01-31,,,,613,仕入高,,,312,買掛金,,,14000,松原智仁　Ｍisosaネックレス,,,,,,,
2015-01-31,,,,613,仕入高,,,312,買掛金,,,58350,漆工芸大下香仙工房　オウルカップ他,,,,,,,
2015-01-31,,,,613,仕入高,,,312,買掛金,,,10430,㈱千藤　八寸手かがり仕立て他,,,,,,,
2015-02-02,,,,723,通信費,,,102,小口現金,,,363,日本郵便㈱　書留,,,,,,,
2015-02-02,,,,744,雑費,,,102,小口現金,,,1945,テーブルウェアフェスティバル　入場料,,,,,,,
2015-02-02,,,,722,消耗品費,,,102,小口現金,,,3408,多治見市美濃焼振興協会　サンプル花器,,,,,,,
2015-02-05,,,,722,消耗品費,,,102,小口現金,,,284,イオンマーケット　トイレットペーパー,,,,,,,
2015-02-09,,,,723,通信費,,,102,小口現金,,,334,日本郵便㈱　郵送料,,,,,,,
2015-02-10,,,,723,通信費,,,102,小口現金,,,3000,ＮＴＴファイナンス,,,,,,,
2015-02-10,,,,722,消耗品費,,,102,小口現金,,,10390,八掛屋　裏地代,,,,,,,
2015-02-12,,,,723,通信費,,,102,小口現金,,,171,日本郵便㈱　切手,,,,,,,
2015-02-13,,,,722,消耗品費,,,102,小口現金,,,3416,きものネット商会　たとう紙,,,,,,,
2015-02-16,,,,722,消耗品費,,,102,小口現金,,,9260,無印良品　木製トレー4ヶ,,,,,,,
2015-02-16,,,,722,消耗品費,,,102,小口現金,,,385,シモジマ　紙袋（小）,,,,,,,
2015-02-17,,,,723,通信費,,,102,小口現金,,,363,日本郵便㈱　書留,,,,,,,
2015-02-18,,,,726,接待交際費,,,102,小口現金,,,1849,南雲月　取引先へ手土産,,,,,,,
2015-02-27,,,,722,消耗品費,,,102,小口現金,,,800,㈱栄屋文具　紙袋,,,,,,,
2015-02-27,,,,722,消耗品費,,,102,小口現金,,,342,Ｏｌｙｍｐｉｃ　2/28イベント用ミネラルウォーター,,,,,,,
2015-02-03,,,,000,,,,511,売上高　,,,328320,福島初美様　別誂え江戸小紋,,,,,,,
2015-02-03,,,,315,前受金,,,000,,,,150000,福島初美様　別誂え江戸小紋,,,,,,,
2015-02-03,,,,101,現金,,,000,,,,178320,福島初美様　別誂え江戸小紋,,,,,,,
2015-02-03,,,,121,みずほ,,,101,現金,,,178320,福島初美様　別誂え江戸小紋,,,,,,,
2015-02-04,,,,169,カード売掛金,,,511,売上高　,,,16200,シルバーピアス,,,,,,,
2015-02-04,,,,169,カード売掛金,,,511,売上高　,,,12960,帯〆,,,,,,,
2015-02-10,,,,101,現金,,,511,売上高　,,,51408,長襦袢（仕立て）,,,,,,,
2015-02-10,,,,121,みずほ,,,101,現金,,,51408,長襦袢（仕立て）,,,,,,,
2015-02-15,,,,169,カード売掛金,,,511,売上高　,,,16200,色漆ツートーンピアス,,,,,,,
2015-02-16,,,,101,現金,,,511,売上高　,,,27000,レンタルスペース予約金,,,,,,,
2015-02-16,,,,121,みずほ,,,101,現金,,,27000,レンタルスペース予約金,,,,,,,
2015-02-19,,,,101,現金,,,511,売上高　,,,9720,小岩井カリナ　３ｗａｙがま口バック,,,,,,,
2015-02-20,,,,169,カード売掛金,,,511,売上高　,,,5940,フジタミホ胞子ピアス,,,,,,,
2015-02-20,,,,169,カード売掛金,,,511,売上高　,,,56160,カシミアロングカーディガン,,,,,,,
2015-02-24,,,,101,現金,,,511,売上高　,,,4860,フジタミホレース編ピアス,,,,,,,
2015-02-26,,,,000,,,,511,売上高　,,,192240,田中真里子様　別誂え江戸小紋,,,,,,,
2015-02-26,,,,315,前受金,,,000,,,,50000,田中真里子様　別誂え江戸小紋,,,,,,,
2015-02-26,,,,101,現金,,,000,,,,142240,田中真里子様　別誂え江戸小紋,,,,,,,
2015-02-26,,,,121,みずほ,,,101,現金,,,100000,田中真里子様　別誂え江戸小紋,,,,,,,
2015-02-26,,,,121,みずほ,,,101,現金,,,42240,田中真里子様　別誂え江戸小紋,,,,,,,
2015-02-27,,,,101,現金,,,511,売上高　,,,5724,小岩井カリナ親子がま口,,,,,,,
2015-02-28,,,,101,現金,,,511,売上高　,,,21168,小岩井カリナストール,,,,,,,
2015-02-28,,,,101,現金,,,511,売上高　,,,15444,小岩井カリナメガネ・ペンケース他,,,,,,,
2015-02-28,,,,101,現金,,,511,売上高　,,,5500,お茶会イベント　500円×11名,,,,,,,
2015-02-28,,,,169,カード売掛金,,,511,売上高　,,,5724,小岩井カリナ親子がま口,,,,,,,
2015-02-02,,,,723,通信費,,,121,みずほ,,,5567,ＮＴＴファイナンス,,,,,,,
2015-02-02,,,,312,買掛金,,,121,みずほ,,,36352,加藤音,,,,,,,
2015-02-02,,,,733,支払手数料,,,121,みずほ,,,400,振込手数料　加藤音,,,,,,,
