日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-06-06,,,,724,通信費,3,ソフトバンク携帯,111,当座預金みずほ,,,17163,ソフトバンク携帯（ＵＣ）,,,,,,,
2016-06-06,,,,724,通信費,4,ＮＴＴコミュ,111,当座預金みずほ,,,3800,ＮＴＴコミュ,,,,,,,
2016-06-06,,,,725,水道光熱費,,,111,当座預金みずほ,,,3360,水道料金,,,,,,,
2016-06-08,,,,724,通信費,3,ソフトバンク携帯,111,当座預金みずほ,,,5893,ソフトバンク携帯（セディナ）,,,,,,,
2016-06-27,,,,724,通信費,7,㈱ＳＢＲ,111,当座預金みずほ,,,6000,㈱ＳＢＲ　ＨＰ制作,,,,,,,
2016-06-27,,,,725,水道光熱費,,,111,当座預金みずほ,,,5788,電気代,,,,,,,
2016-06-27,,,,725,水道光熱費,,,111,当座預金みずほ,,,3279,電気代,,,,,,,
2016-06-27,,,,731,賃借料,5,㈱キュラーズ　倉庫代,111,当座預金みずほ,,,69480,㈱キュラーズ　倉庫代,,,,,,,
2016-06-27,,,,312,買掛金,203,㈱井上,111,当座預金みずほ,,,42681, ㈱井上,,,,,,,
2016-06-27,,,,316,預り金,1,・給与源泉所得税,111,当座預金みずほ,,,21280,・給与源泉所得税,,,,,,,
2016-06-27,,,,316,預り金,3,・住民税,111,当座預金みずほ,,,22600,・住民税　納付,,,,,,,
2016-06-27,,,,314,未払金,2,大宮文子,111,当座預金みずほ,,,108350,大宮文子,,,,,,,
2016-06-27,,,,314,未払金,1,大宮社長,111,当座預金みずほ,,,182530,大宮社長,,,,,,,
2016-06-27,,,,313,短期借入金,1,大宮社長,111,当座預金みずほ,,,500000,大宮社長,,,,,,,
2016-06-28,,,,729,事務用品費,,,111,当座預金みずほ,,,301,㈱マルトク　カウント料,,,,,,,
2016-06-30,,,,724,通信費,1,ＮＴＴ電話料,111,当座預金みずほ,,,1048,ＮＴＴ電話料,,,,,,,
2016-06-30,,,,724,通信費,2,ドコモ携帯電話料金,111,当座預金みずほ,,,13793,ドコモ携帯電話料金,,,,,,,
2016-06-30,,,,313,短期借入金,1,大宮社長,111,当座預金みずほ,,,1500000,大宮社長,,,,,,,
2016-06-08,,1,,111,当座預金みずほ,,,999,,,,20547,ヤマトＦ㈱,,,,,,,
2016-06-15,,2,,111,当座預金みずほ,,,999,,,,30417,㈱天満屋,,,,,,,
2016-06-15,,2,,999,,,,166,売掛金,3600,㈱天満屋,31234,㈱天満屋,,,,,,,
2016-06-15,,2,,734,支払手数料,,,999,,,,700,㈱天満屋　振込手数料,,,,,,,
2016-06-15,,2,,734,支払手数料,,,999,,,,57,㈱天満屋　e-NET手数料,,,,,,,
2016-06-15,,3,,111,当座預金みずほ,,,999,,,,19359,(株)小田急百貨店,,,,,,,
2016-06-15,,3,,999,,,,166,売掛金,800,(株)小田急百貨店,20023,(株)小田急百貨店,,,,,,,
2016-06-15,,3,,734,支払手数料,,,999,,,,300,(株)小田急百貨店　振込手数料,,,,,,,
2016-06-15,,3,,734,支払手数料,,,999,,,,300,(株)小田急百貨店　e-NET手数料,,,,,,,
2016-06-15,,3,,729,事務用品費,,,999,,,,15,(株)小田急百貨店　伝票代,,,,,,,
2016-06-20,,4,,111,当座預金みずほ,,,999,,,,117226,(株)京急百貨店,,,,,,,
2016-06-20,,4,,999,,,,166,売掛金,1600,(株)京急百貨店,118090,(株)京急百貨店,,,,,,,
2016-06-20,,4,,734,支払手数料,,,999,,,,500,(株)京急百貨店　振込手数料,,,,,,,
2016-06-20,,4,,734,支払手数料,,,999,,,,300,(株)京急百貨店　e-NET手数料,,,,,,,
2016-06-30,,5,,111,当座預金みずほ,,,999,,,,39197,(株)東急ハンズ,,,,,,,
2016-06-30,,5,,999,,,,166,売掛金,3800,(株)東急ハンズ,39815,(株)東急ハンズ,,,,,,,
2016-06-30,,5,,734,支払手数料,,,999,,,,500,(株)東急ハンズ　振込手数料,,,,,,,
2016-06-30,,5,,734,支払手数料,,,999,,,,73,(株)東急ハンズ　e-NET手数料,,,,,,,
2016-06-30,,6,,111,当座預金みずほ,,,999,,,,47436,(株)名鉄生活創研,,,,,,,
2016-06-30,,6,,999,,,,166,売掛金,6600,(株)名鉄生活創研,48396,(株)名鉄生活創研,,,,,,,
2016-06-30,,6,,734,支払手数料,,,999,,,,800,(株)名鉄生活創研　振込手数料,,,,,,,
2016-06-30,,6,,734,支払手数料,,,999,,,,89,(株)名鉄生活創研　e-NET手数料,,,,,,,
2016-06-30,,7,,111,当座預金みずほ,,,999,,,,1447338,㈱ロフト,,,,,,,
2016-06-30,,7,,999,,,,166,売掛金,8800,㈱ロフト,1450546,㈱ロフト,,,,,,,
2016-06-30,,7,,734,支払手数料,,,999,,,,280,㈱ロフト　振込手数料,,,,,,,
2016-06-30,,7,,734,支払手数料,,,999,,,,2691,㈱ロフト　e-NET手数料,,,,,,,
2016-06-07,,,,121,普通東京三菱,,,512,現金売上,,,14175,タケダシュウイチ,,,,,,,
2016-06-10,,8,,312,買掛金,2201,(株)志々田清心堂,999,,,,38025,(株)志々田清心堂,,,,,,,
2016-06-10,,8,,999,,,,121,普通東京三菱,,,37269,(株)志々田清心堂,,,,,,,
2016-06-10,,8,,999,,,,121,普通東京三菱,,,324,(株)志々田清心堂　振込手数料,,,,,,,
2016-06-10,,9,,312,買掛金,3200,(株)ちのしお販売,999,,,,66898,(株)ちのしお販売,,,,,,,
2016-06-10,,9,,999,,,,121,普通東京三菱,,,66142,(株)ちのしお販売,,,,,,,
2016-06-10,,9,,999,,,,121,普通東京三菱,,,756,(株)ちのしお販売　振込手数料,,,,,,,
2016-06-20,,,,734,支払手数料,,,121,普通東京三菱,,,1600,ＢＺ手数料,,,,,,,
