日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,2250,"５／１８　全大阪個人タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,7610,"５／３０　全大阪個人タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,9000,"５／３１　全大阪個人タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,2150,"６／１　チェッカーキャブ　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,3060,"６／１　ふれ愛交通　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1940,"６／１　大阪タクシー親交会　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1140,"６／１　日本交通　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,2820,"６／１　日本交通　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1700,"６／２　全大阪個人タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1790,"６／３　帝都自動車交通　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1790,"６／３　東都タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,2240,"６／６　東京都個人タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1970,"６／６　国際自動車　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,660,"６／８　エムケイ　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,720,"６／８　京交信タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,900,"６／８　京交信タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,810,"６／８　ヤサカグループ無線　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1300,"６／９　南和タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1780,"６／９　大阪タクシー親交会　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,1280,"６／９　京交信タクシー　嘉門利用分",11,,,,借,仕,
2012-08-10,0,,"",722,"旅費交通費",,,999,"諸口",,,2150,"６／１０　日本交通　嘉門利用分",11,,,,借,仕,
