日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",7,"ナショナル物産",51219,"ナショナル物産",,,,,,,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",5322,"楽　天㈱",,,,,,,
2015-01-05,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,540,"振込手数料",11,,,,借,仕,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",13,"自社サイト",1094058,"自社サイト　日本郵便㈱",,,,,,,
2015-01-05,0,,"",511,"売上高",,,122,"ゆうちょ銀行",,,3500,"向井恵子",11,,,,借,売,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",5322,"楽　天㈱",,,,,,,
2015-01-05,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,540,"振込手数料",11,,,,借,仕,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",5322,"楽　天㈱",,,,,,,
2015-01-05,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,540,"振込手数料",11,,,,借,仕,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",5322,"楽　天㈱",,,,,,,
2015-01-05,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,540,"振込手数料",11,,,,借,仕,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",1062754,"楽　天㈱",,,,,,,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",3824,"楽　天㈱",,,,,,,
2015-01-05,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,540,"振込手数料",11,,,,借,仕,
2015-01-05,0,,"",122,"ゆうちょ銀行",,,166,"売掛金",1,"楽　天㈱",5322,"楽　天㈱",,,,,,,
2015-01-05,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,540,"振込手数料",11,,,,借,仕,
