日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-01-03,,25,,704,通勤費,,,390,事業主借,,,69260,通勤定期代　山口由香,,,,,,,
2015-01-05,,26,,721,会議費,,,390,事業主借,,,1440,すき家　社内打ち合わせ,,,,,,,
2015-01-09,,27,,325,預り金,,,390,事業主借,,,1438200,源泉所得税7～12月分,,,,,,,
2015-01-09,,28,,322,未払金,,,390,事業主借,,,1216684,12月分中央行政コンサルティング（有）　業務協力費,,,,,,,
2015-01-09,,28,,322,未払金,,,390,事業主借,,,32400,12月分中央行政コンサルティング（有）　帳簿記帳代行料,,,,,,,
2015-01-09,,28,,166,立替金,,,390,事業主借,,,546610,12月分中央行政コンサルティング（有）　立替金,,,,,,,
2015-01-09,,28,,291,事業主貸,,,591,受取賃貸料,,,32400,1月分中央行政コンサルティング（有）　家賃,,,,,,,
2015-01-09,,28,,702,水道光熱費,,,390,事業主借,,,25833,11月分中央行政コンサルティング（有）　電気,,,,,,,
2015-01-09,,28,,705,通信費,,,390,事業主借,,,6808,12月分中央行政コンサルティング（有）　ＮＴＴ,,,,,,,
2015-01-09,,28,,166,立替金,,,390,事業主借,,,4885,12月分中央行政コンサルティング（有）　ＮＴＴ寺西朋美,,,,,,,
2015-01-09,,29,,323,未払費用,,,390,事業主借,,,206600,12月分平賀猛,,,,,,,
2015-01-09,,29,,323,未払費用,,,390,事業主借,,,141300,12月分斉藤有紀子,,,,,,,
2015-01-09,,30,,324,前受金,,,390,事業主借,,,13020,建退共証紙代・ｵﾑﾛﾝﾌｨｰﾙﾄﾞｴﾝｼﾞﾆｱﾘﾝｸﾞ㈱,,,,,,,
