日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-04-01,,1,,171,立替金,,,100,現金,,,99700,アドチケット　印紙代・中央ビルト工業㈱,,,,,,,
2015-04-01,,1,,171,立替金,,,100,現金,,,400,ローソン　印紙代・カイタイ工業㈱,,,,,,,
2015-04-01,,2,,100,現金,,,101,三菱東京UFJ･普,,,100000,引出し,,,,,,,
2015-04-02,,3,,171,立替金,,,100,現金,,,1200,都市整備局　許可証明手数料・ヤマハサウンドシステム㈱,,,,,,,
2015-04-02,,3,,757,消耗品費,,,100,現金,,,1040,ビックカメラ　ＬＡＮケーブル,,,,,,,
2015-04-02,,3,,757,消耗品費,,,100,現金,,,3790,ビックカメラ　ＵＳＢメモリ,,,,,,,
2015-04-07,,4,,100,現金,,,101,三菱東京UFJ･普,,,200000,引出し,,,,,,,
2015-04-07,,4,,171,立替金,,,100,現金,,,1000,岩本町郵便局　小為替代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-07,,4,,171,立替金,,,100,現金,,,1200,荒川区　住民票代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-08,,5,,171,立替金,,,100,現金,,,1800,三鷹市　身分証明代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-09,,6,,171,立替金,,,100,現金,,,90000,都市整備局　建設新規手数料・ブリリアント建設㈱,,,,,,,
2015-04-09,,6,,171,立替金,,,100,現金,,,50000,都市整備局　建設更新手数料・あかねエンジニアリング㈱,,,,,,,
2015-04-09,,6,,171,立替金,,,100,現金,,,800,岩本町郵便局　小為替代・ｵﾑﾛﾝﾌｨｰﾙﾄﾞｴﾝｼﾞﾆｱﾘﾝｸﾞ㈱,,,,,,,
2015-04-09,,6,,171,立替金,,,100,現金,,,1450,岩本町郵便局　小為替代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-10,,7,,171,立替金,,,100,現金,,,600,川崎市　住民票代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-10,,7,,171,立替金,,,100,現金,,,300,千代田区　住民票代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-10,,7,,171,立替金,,,100,現金,,,3000,東京法務局　登記ない証明・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
2015-04-13,,8,,171,立替金,,,100,現金,,,300,船橋市　住民票代・三井物産ﾌｧｼﾘﾃｨｰｽﾞ㈱,,,,,,,
