日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-01-02,0,,"",101,"現金",,,327,"事業主借",,,4161,"事業主より入金",,,,,,,
2013-01-02,0,,"",729,"賃借料",,,101,"現金",,,4161,"ダスキン　マット・モップ代",11,,,,借,仕,
2013-01-06,0,,"",101,"現金",,,327,"事業主借",,,14940,"事業主より入金",,,,,,,
2013-01-06,0,,"",718,"運賃",,,101,"現金",,,14940,"ヤマト運輸㈱",11,,,,借,仕,
2013-01-07,0,,"",101,"現金",,,327,"事業主借",,,5508,"事業主より入金",,,,,,,
2013-01-07,0,,"",726,"接待交際費",,,101,"現金",,,3728,"Ｐａｓｓｐｏｒｔ　お客様お年賀代",11,,,,借,仕,
2013-01-07,0,,"",724,"水道光熱費",9998,"共通",101,"現金",,,1780,"ジョイフル本田　灯油代",11,,,,借,仕,
2013-01-08,0,,"",101,"現金",,,327,"事業主借",,,53646,"事業主より入金",,,,,,,
2013-01-08,0,,"",316,"預り金",1,"・給与源泉所得税",999,"諸口",,,34746,"・給与源泉所得税",,,,,,,
2013-01-08,0,,"",316,"預り金",2,"・報酬源泉所得税",999,"諸口",,,18000,"・報酬源泉所得税",,,,,,,
2013-01-08,0,,"",999,"諸口",,,101,"現金",,,52746,"竜ヶ崎税務署　源泉納付",,,,,,,
2013-01-08,0,,"",722,"消耗品費",,,101,"現金",,,900,"ジョイフル本田　店用園芸花代",11,,,,借,仕,
2013-01-10,0,,"",101,"現金",,,327,"事業主借",,,12273,"事業主より入金",,,,,,,
2013-01-10,0,,"",622,"材料仕入",,,101,"現金",,,9835,"石福ジュエリーパーツ㈱",11,,,,借,仕,
2013-01-10,0,,"",728,"事務用品費",,,101,"現金",,,228,"ジョイフル本田　ＦＡＸ用紙代",11,,,,借,仕,
2013-01-10,0,,"",724,"水道光熱費",9998,"共通",101,"現金",,,1780,"ジョイフル本田　灯油代",11,,,,借,仕,
2013-01-10,0,,"",722,"消耗品費",,,101,"現金",,,430,"ジョイフル本田　蛍光灯代",11,,,,借,仕,
2013-01-11,0,,"",101,"現金",,,327,"事業主借",,,750,"事業主より入金",,,,,,,
2013-01-11,0,,"",722,"消耗品費",,,101,"現金",,,750,"ジョイフル本田　トイレ用品代",11,,,,借,仕,
2013-01-12,0,,"",101,"現金",,,511,"売上・第２種",,,288500,"仕入商品売上",11,,,100,貸,売,
2013-01-12,0,,"",189,"事業主貸",,,101,"現金",,,288500,"事業主渡し",,,,,,,
2013-01-13,0,,"",189,"事業主貸",,,101,"現金",,,7000,"事業主渡し",,,,,,,
2013-01-13,0,,"",101,"現金",,,511,"売上・第２種",,,10000,"仕入商品売上",11,,,100,貸,売,
2013-01-13,0,,"",721,"旅費交通費",9998,"共通",101,"現金",,,3000,"東洋石油販売㈱　ガソリン代",11,,,,借,仕,
2013-01-14,0,,"",101,"現金",,,327,"事業主借",,,40980,"事業主より入金",,,,,,,
2013-01-14,0,,"",613,"仕入高",,,101,"現金",,,32580,"ＧＯＳＨＯ",11,,,,借,仕,
2013-01-14,0,,"",641,"外注加工費",,,101,"現金",,,8400,"松浦金属工芸",11,,,,借,仕,
2013-01-16,0,,"",101,"現金",,,327,"事業主借",,,306905,"事業主より入金",,,,,,,
2013-01-16,0,,"",641,"外注加工費",,,101,"現金",,,1575,"㈲国際宝石化学研究所　鑑定書代",11,,,,借,仕,
2013-01-16,0,,"",613,"仕入高",,,101,"現金",,,301350,"ジェム三協",11,,,,借,仕,
2013-01-16,0,,"",724,"水道光熱費",9998,"共通",101,"現金",,,3680,"ジョイフル本田　灯油代",11,,,,借,仕,
2013-01-16,0,,"",721,"旅費交通費",9998,"共通",101,"現金",,,300,"東日本高速道路㈱　高速道路",11,,,,借,仕,
2013-01-17,0,,"",166,"売掛金",4,"ＳＡＩＳＯＮ",511,"売上・第２種",,,14000,"ＳＡＩＳＯＮ：ジュエリー　すずきくみこ　一括",11,,,100,貸,売,
2013-01-17,0,,"",101,"現金",,,327,"事業主借",,,13076,"事業主より入金",,,,,,,
2013-01-17,0,,"",613,"仕入高",,,101,"現金",,,11077,"文化屋",11,,,,借,仕,
2013-01-17,0,,"",722,"消耗品費",,,101,"現金",,,880,"ジョイフル本田　園芸用はさみ代",11,,,,借,仕,
2013-01-17,0,,"",722,"消耗品費",,,101,"現金",,,1119,"ジョイフル本田　電球代他",11,,,,借,仕,
2013-01-19,0,,"",166,"売掛金",3,"ＪＣＢ",511,"売上・第２種",,,55000,"ＪＣＢ：ジュエリー　あそうあゆみ　一括",11,,,100,貸,売,
2013-01-19,0,,"",101,"現金",,,327,"事業主借",,,136296,"事業主より入金",,,,,,,
2013-01-19,0,,"",613,"仕入高",,,101,"現金",,,54940,"ＧＯＳＨＯ",11,,,,借,仕,
2013-01-19,0,,"",729,"賃借料",,,101,"現金",,,4356,"ダスキン　マット・モップ代",11,,,,借,仕,
2013-01-19,0,,"",613,"仕入高",,,101,"現金",,,77000,"正和工芸社",11,,,,借,仕,
2013-01-20,0,,"",101,"現金",,,327,"事業主借",,,12290,"事業主より入金",,,,,,,
2013-01-20,0,,"",726,"接待交際費",,,101,"現金",,,12290,"ビックエコー　増田様接待",11,,,,借,仕,
2013-01-22,0,,"",101,"現金",,,327,"事業主借",,,419771,"事業主より入金",,,,,,,
2013-01-22,0,,"",312,"買掛金",1,"㈱カワバタ",101,"現金",,,400000,"㈱カワバタ",,,,,,,
2013-01-22,0,,"",613,"仕入高",,,101,"現金",,,10673,"文化屋",11,,,,借,仕,
2013-01-22,0,,"",717,"広告宣伝費",,,101,"現金",,,648,"ジョイフル本田　店用ポップ代",11,,,,借,仕,
2013-01-22,0,,"",722,"消耗品費",,,101,"現金",,,7820,"ジョイフル本田　店用園芸用品代",11,,,,借,仕,
2013-01-22,0,,"",613,"仕入高",,,101,"現金",,,630,"㈲ナオムラプレーティング",11,,,,借,仕,
2013-01-23,0,,"",166,"売掛金",1,"ＮＩＣＯＳ",511,"売上・第２種",,,68000,"ＮＩＣＯＳ：ジュエリー　ほりえじゅんこ　一括",11,,,100,貸,売,
2013-01-23,0,,"",101,"現金",,,327,"事業主借",,,12935,"事業主より入金",,,,,,,
2013-01-23,0,,"",613,"仕入高",,,101,"現金",,,10059,"文化屋",11,,,,借,仕,
2013-01-23,0,,"",722,"消耗品費",,,101,"現金",,,2876,"ジョイフル本田　店用園芸用品代",11,,,,借,仕,
2013-01-24,0,,"",101,"現金",,,327,"事業主借",,,892,"事業主より入金",,,,,,,
2013-01-24,0,,"",729,"賃借料",,,101,"現金",,,892,"㈱商　マット代",11,,,,借,仕,
2013-01-25,0,,"",101,"現金",,,327,"事業主借",,,17195,"事業主より入金",,,,,,,
2013-01-25,0,,"",827,"新聞図書費",,,101,"現金",,,3190,"読売センター守谷　読売新聞代",11,,,,借,仕,
2013-01-25,0,,"",726,"接待交際費",,,101,"現金",,,9660,"Ｋタナカトレーディング　お客様プレゼント代",11,,,,借,仕,
2013-01-25,0,,"",724,"水道光熱費",9998,"共通",101,"現金",,,4345,"東洋石油販売㈱　灯油代",11,,,,借,仕,
2013-01-26,0,,"",101,"現金",,,327,"事業主借",,,3240,"事業主より入金",,,,,,,
2013-01-26,0,,"",641,"外注加工費",,,101,"現金",,,1260,"松浦金属工芸",11,,,,借,仕,
2013-01-26,0,,"",722,"消耗品費",,,101,"現金",,,1980,"ジョイフル本田　駐車場石代",11,,,,借,仕,
2013-01-27,0,,"",101,"現金",,,327,"事業主借",,,5623,"事業主より入金",,,,,,,
2013-01-27,0,,"",722,"消耗品費",,,101,"現金",,,2140,"ジョイフル本田　ゴミ袋、電球代",11,,,,借,仕,
2013-01-27,0,,"",721,"旅費交通費",9998,"共通",101,"現金",,,3483,"東洋石油販売㈱　ガソリン代",11,,,,借,仕,
2013-01-28,0,,"",613,"仕入高",,,101,"現金",,,126000,"東京高橋パール㈲",11,,,,借,仕,
2013-01-29,0,,"",166,"売掛金",3,"ＪＣＢ",511,"売上・第２種",,,210000,"ＪＣＢ：ジュエリー　さとうみえこ　分割２回",11,,,100,貸,売,
2013-01-31,0,,"",101,"現金",,,327,"事業主借",,,20225,"事業主より入金",,,,,,,
2013-01-31,0,,"",622,"材料仕入",,,101,"現金",,,13825,"石福ジュエリーパーツ㈱",11,,,,借,仕,
2013-01-31,0,,"",731,"修繕費",,,101,"現金",,,6400,"アルファ佐藤次昭　ＰＣウイルス駆除、インストール代",11,,,,借,仕,
2013-01-28,0,,"",101,"現金",,,327,"事業主借",,,126000,"事業主より入金",,,,,,,
2013-02-01,0,,"",101,"現金",,,327,"事業主借",,,9140,"事業主より入金",,,,,,,
2013-02-01,0,,"",726,"接待交際費",,,101,"現金",,,9140,"ビックエコー　増田様接待",11,,,,借,仕,
2013-02-03,0,,"",101,"現金",,,327,"事業主借",,,22740,"事業主より入金",,,,,,,
2013-02-03,0,,"",622,"材料仕入",,,101,"現金",,,5425,"石福ジュエリーパーツ㈱",11,,,,借,仕,
2013-02-03,0,,"",717,"広告宣伝費",,,101,"現金",,,17315,"㈱ウェーブ　ＤＭ印刷代",11,,,,借,仕,
2013-02-04,0,,"",101,"現金",,,327,"事業主借",,,42475,"事業主より入金",,,,,,,
2013-02-04,0,,"",723,"通信費",1,"店",101,"現金",,,380,"守谷郵便局　第一種定形、簡易書留",11,,,,借,仕,
2013-02-05,0,,"",166,"売掛金",3,"ＪＣＢ",511,"売上・第２種",,,143000,"ＪＣＢ：ジュエリー　いわさひろまさ　一括",11,,,100,貸,売,
2013-02-05,0,,"",101,"現金",,,327,"事業主借",,,234150,"事業主より入金",,,,,,,
2013-02-05,0,,"",613,"仕入高",,,101,"現金",,,234150,"ジェム三協",11,,,,借,仕,
