日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2011-12-31,0,,"",316,"預り金",4,"・健康保険料",999,"諸口",,,1404402,"月分・健康保険料",,,,,,,
2011-12-31,0,,"",316,"預り金",4,"・健康保険料",999,"諸口",,,434472,"冬期賞与・健康保険料",,,,,,,
2011-12-31,0,,"",716,"法定福利費",,,999,"諸口",,,1814241,"硝子健保組合　月分冬期賞与・健康保険料",4,,,,借,仕,
2011-12-31,0,,"",999,"諸口",,,314,"未払金",500,"硝子健保組合",3653115,"硝子健保組合　月分冬期賞与・健康保険料",,,,,,,
2011-12-31,0,,"",316,"預り金",5,"・厚生年金保険料",999,"諸口",,,2431599,"月分・厚生年金保険料",,,,,,,
2011-12-31,0,,"",316,"預り金",5,"・厚生年金保険料",999,"諸口",,,755366,"冬期賞与・厚生年金保険料",,,,,,,
2011-12-31,0,,"",716,"法定福利費",,,999,"諸口",,,3186963,"港社会保険事務所　月分･賞与・厚生年金",4,,,,借,仕,
2011-12-31,0,,"",716,"法定福利費",,,999,"諸口",,,50488,"港社会保険事務所 月分･賞与児童手当拠出",4,,,,借,仕,
2011-12-31,0,,"",999,"諸口",,,314,"未払金",3100,"港北年金事務所",6424416,"港社会保険事務所月分･冬期賞与厚生年金",,,,,,,
2011-12-30,0,,"",734,"支払手数料",,,999,"諸口",,,210000,"月分労務士法人すずき",11,,,,借,仕,
2011-12-30,0,,"",734,"支払手数料",,,999,"諸口",,,52500,"月分中山慈夫弁護士",11,,,,借,仕,
2011-12-30,0,,"",999,"諸口",,,316,"預り金",2,"・報酬源泉所得税",5000,"月分中山慈夫弁護士・報酬源泉所得税",,,,,,,
2011-12-30,0,,"",715,"雑給",,,999,"諸口",,,30000,"月分阿部和弘/南足柄ｸﾘﾆｯｸ",4,,,,借,仕,
2011-12-30,0,,"",999,"諸口",,,316,"預り金",1,"・給与源泉所得税",900,"月分阿部和弘/南足柄ｸﾘﾆｯｸ・給与源泉所得",,,,,,,
2011-12-30,0,,"",741,"地代家賃",1,"㈱和紘ｸﾘｴｲﾄ(井上ﾋﾞﾙ)",999,"諸口",,,811734,"1月分㈱和紘ｸﾘｴｲﾄ(井上ﾋﾞﾙ)",11,,,,借,仕,
2011-12-30,0,,"",725,"水道光熱費",,,999,"諸口",,,52591,"11/16～12/15㈱和紘ｸﾘｴｲﾄ(井上ﾋﾞﾙ)電気料金",11,,,,借,仕,
