日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-07-01,,,,101,現金,,,511,社保診療売上,,,3750,自己負担金,,,,,,,
2014-07-01,,,,101,現金,,,512,保険外診療売上,,,54000,保険外診療費,,,,,,,
2014-07-02,,,,101,現金,,,513,材料売上,,,80,材料費,,,,,,,
2014-07-03,,,,101,現金,,,511,社保診療売上,,,6120,自己負担金,,,,,,,
2014-07-04,,,,101,現金,,,511,社保診療売上,,,3640,自己負担金,,,,,,,
2014-07-05,,,,101,現金,,,511,社保診療売上,,,1990,自己負担金,,,,,,,
2014-07-07,,,,101,現金,,,511,社保診療売上,,,3490,自己負担金,,,,,,,
2014-07-08,,,,101,現金,,,511,社保診療売上,,,2540,自己負担金,,,,,,,
2014-07-09,,,,101,現金,,,511,社保診療売上,,,3080,自己負担金,,,,,,,
2014-07-10,,,,101,現金,,,511,社保診療売上,,,6450,自己負担金,,,,,,,
2014-07-11,,,,101,現金,,,511,社保診療売上,,,2850,自己負担金,,,,,,,
2014-07-12,,,,101,現金,,,511,社保診療売上,,,2550,自己負担金,,,,,,,
2014-07-14,,,,101,現金,,,511,社保診療売上,,,7300,自己負担金,,,,,,,
2014-07-15,,,,101,現金,,,511,社保診療売上,,,5490,自己負担金,,,,,,,
2014-07-16,,,,101,現金,,,511,社保診療売上,,,4470,自己負担金,,,,,,,
2014-07-17,,,,101,現金,,,511,社保診療売上,,,6560,自己負担金,,,,,,,
2014-07-18,,,,101,現金,,,511,社保診療売上,,,5700,自己負担金,,,,,,,
2014-07-19,,,,101,現金,,,511,社保診療売上,,,6320,自己負担金,,,,,,,
2014-07-22,,,,101,現金,,,511,社保診療売上,,,2690,自己負担金,,,,,,,
2014-07-23,,,,101,現金,,,511,社保診療売上,,,4940,自己負担金,,,,,,,
2014-07-24,,,,101,現金,,,511,社保診療売上,,,3190,自己負担金,,,,,,,
2014-07-25,,,,101,現金,,,511,社保診療売上,,,2980,自己負担金,,,,,,,
2014-07-26,,,,101,現金,,,511,社保診療売上,,,2270,自己負担金,,,,,,,
2014-07-28,,,,101,現金,,,511,社保診療売上,,,740,自己負担金,,,,,,,
2014-07-29,,,,101,現金,,,511,社保診療売上,,,4890,自己負担金,,,,,,,
2014-07-30,,,,101,現金,,,511,社保診療売上,,,3770,自己負担金,,,,,,,
2014-07-31,,,,101,現金,,,511,社保診療売上,,,3120,自己負担金,,,,,,,
2014-07-02,,,,101,現金,,,511,社保診療売上,,,1830,自己負担金,,,,,,,
2014-07-02,,,,101,現金,,,512,保険外診療売上,,,84780,保険外診療費,,,,,,,
2014-07-03,,,,101,現金,,,512,保険外診療売上,,,63720,保険外診療費,,,,,,,
2014-07-04,,,,101,現金,,,512,保険外診療売上,,,66960,保険外診療費,,,,,,,
