日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2012-12-21,0,,"",121,"東京東信用金庫",,,122,"ゆうちょ銀行",,,20000,"振替",,,,,,,
2012-12-21,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,210,"振込手数料　振替",11,,,,借,仕,
2012-12-28,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,420,"振込手数料　振替",11,,,,借,仕,
2012-12-28,0,,"",121,"東京東信用金庫",,,122,"ゆうちょ銀行",,,227488,"振替",,,,,,,
2012-12-28,0,,"",121,"東京東信用金庫",,,999,"諸口",,,157000,"Ｕ・Ｐ・Ｓ㈱",,,,,,,
2013-01-04,0,,"",716,"法定福利費",,,121,"東京東信用金庫",,,227488,"社会保険料",4,,,,借,仕,
2013-01-10,0,,"",313,"短期借入金",1,"重岡龍王",121,"東京東信用金庫",,,150000,"立替経費精算",,,,,,,
2013-01-28,0,,"",121,"東京東信用金庫",,,122,"ゆうちょ銀行",,,3000,"振替",,,,,,,
2013-01-28,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,210,"振込手数料　振替",11,,,,借,仕,
2013-01-28,0,,"",121,"東京東信用金庫",,,313,"短期借入金",1,"重岡龍王",3000,"重岡龍王",,,,,,,
2013-01-28,0,,"",734,"支払手数料",,,999,"諸口",,,19950,"１月分安田会計事務所",11,,,,借,仕,
2013-01-28,0,,"",999,"諸口",,,316,"預り金",2,"・報酬源泉所得税",1939,"１月分安田会計事務所・報酬源泉所得税",,,,,,,
2013-01-28,0,,"",999,"諸口",,,121,"東京東信用金庫",,,18011,"１月分安田会計事務所",,,,,,,
2013-01-31,0,,"",121,"東京東信用金庫",,,999,"諸口",,,157000,"Ｕ・Ｐ・Ｓ㈱",,,,,,,
2013-01-31,0,,"",121,"東京東信用金庫",,,122,"ゆうちょ銀行",,,70000,"振替",,,,,,,
2013-01-31,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,420,"振込手数料　振替",11,,,,借,仕,
2013-01-31,0,,"",716,"法定福利費",,,121,"東京東信用金庫",,,227488,"社会保険料",4,,,,借,仕,
2013-02-18,0,,"",999,"諸口",,,811,"受取利息",,,42,"預金利息",2,,,,貸,売,
2013-02-18,0,,"",121,"東京東信用金庫",,,999,"諸口",,,34,"預金利息",,,,,,,
2013-02-18,0,,"",726,"租税公課",1,"国税",999,"諸口",,,6,"国税",4,,,,借,仕,
2013-02-18,0,,"",726,"租税公課",2,"地方税",999,"諸口",,,2,"地方税",4,,,,借,仕,
2013-02-20,0,,"",121,"東京東信用金庫",,,813,"雑収入",,,51,"江東西税務署　所得税等還付金",4,,,,貸,売,
2013-02-28,0,,"",121,"東京東信用金庫",,,122,"ゆうちょ銀行",,,246000,"振替",,,,,,,
2013-02-28,0,,"",734,"支払手数料",,,122,"ゆうちょ銀行",,,420,"振込手数料　振替",11,,,,借,仕,
2013-02-28,0,,"",716,"法定福利費",,,121,"東京東信用金庫",,,227488,"社会保険料",4,,,,借,仕,
2013-02-28,0,,"",734,"支払手数料",,,999,"諸口",,,19950,"２月分安田会計事務所",11,,,,借,仕,
2013-02-28,0,,"",999,"諸口",,,316,"預り金",2,"・報酬源泉所得税",1939,"２月分安田会計事務所・報酬源泉所得税",,,,,,,
2013-02-28,0,,"",999,"諸口",,,121,"東京東信用金庫",,,18011,"２月分安田会計事務所",,,,,,,
2013-03-04,0,,"",121,"東京東信用金庫",,,813,"雑収入",,,16,"都税事務所　利子割額還付金",4,,,,貸,売,
2013-03-25,0,,"",121,"東京東信用金庫",,,122,"ゆうちょ銀行",,,250000,"振替",,,,,,,
