日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-06-27,0,,"",999,"諸口",,,512,"印税収入",8000,"義援:",876,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等「希望のﾏ-ﾁ」2013/6月分",205,,,1,貸,売,
2013-06-27,0,,"",999,"諸口",,,512,"印税収入",8000,"義援:",191,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等「怒りのｸﾞﾙ-ｳﾞ震災篇」2013/6月分",205,,,1,貸,売,
2013-06-27,0,,"",999,"諸口",,,512,"印税収入",9999,"他：",55443,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等 2013/6月分",205,,,1,貸,売,
2013-06-27,0,,"",166,"売掛金",5700,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱",999,"諸口",,,56510,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等 2013/6月分",,,,,,,
2013-07-27,0,,"",999,"諸口",,,512,"印税収入",8000,"義援:",398,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等「希望のﾏ-ﾁ」2013/7月分",205,,,1,貸,売,
2013-07-27,0,,"",999,"諸口",,,512,"印税収入",8000,"義援:",246,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等「怒りのｸﾞﾙ-ｳﾞ震災篇」2013/7月分",205,,,1,貸,売,
2013-07-27,0,,"",999,"諸口",,,512,"印税収入",9999,"他：",49241,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等 2013/7月分",205,,,1,貸,売,
2013-07-27,0,,"",166,"売掛金",5700,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱",999,"諸口",,,49885,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等 2013/7月分",,,,,,,
2013-08-27,0,,"",999,"諸口",,,512,"印税収入",8000,"義援:",151,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等「希望のﾏ-ﾁ」2013/8月分",205,,,1,貸,売,
2013-08-27,0,,"",999,"諸口",,,512,"印税収入",8000,"義援:",750,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等「怒りのｸﾞﾙ-ｳﾞ震災篇」2013/8月分",205,,,1,貸,売,
2013-08-27,0,,"",999,"諸口",,,512,"印税収入",9999,"他：",31642,"ｸﾘﾑｿﾞﾝﾃｸﾉﾛｼﾞ-㈱ 著作権等使用料/配信等 2013/8月分",205,,,1,貸,売,
