日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-01-01,0,,"",721,"旅費交通費",,,101,"現金",,,730,"ひまわり交通㈱　　タクシー代",11,,,,借,仕,
2016-01-02,0,,"",722,"消耗品費",,,101,"現金",,,3849,"イン双葉　アイロン台カバー",11,,,,借,仕,
2016-01-02,0,,"",726,"接待交際費",,,101,"現金",,,1965,"㈱高島屋　お年賀代",11,,,,借,仕,
2016-01-02,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,1857,"事業用：㈱髙島屋　従業員おやつ代",11,,,,借,仕,
2016-01-02,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,100,"事業用：イオン東神奈川店　従業員お茶代",11,,,,借,仕,
2016-01-02,0,,"",726,"接待交際費",,,101,"現金",,,2160,"㈱髙島屋　お菓子代",11,,,,借,仕,
2016-01-02,0,,"",829,"車両費",,,101,"現金",,,300,"タイムズ２４　駐車場代",11,,,,借,仕,
2016-01-03,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,390,"共　通：ドトールコーヒー　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-04,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,3602,"事業用：ＫＡＬＤＩ　従業員お茶代",11,,,,借,仕,
2016-01-05,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,313,"共　通：サンマルクカフェ　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-05,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,200,"事業用：セブンイレブン　従業員お茶代",11,,,,借,仕,
2016-01-05,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,840,"事業用：㈱髙島屋　従業員残業食事代",11,,,,借,仕,
2016-01-05,0,,"",722,"消耗品費",,,101,"現金",,,354,"イオン東神奈川店　店用消耗品代",11,,,,借,仕,
2016-01-06,0,,"",613,"材料仕入高",,,101,"現金",,,167,"イオン東神奈川店　ファスナー代",11,,,,借,仕,
2016-01-06,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,448,"共　通：イオン東神奈川店　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-07,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,434,"事業用：イオン東神奈川店　従業員おやつ代",11,,,,借,仕,
2016-01-07,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,756,"事業用：イオン東神奈川店　従業員おやつ代",11,,,,借,仕,
2016-01-07,0,,"",316,"預り金",1,"・給与源泉所得税",101,"現金",,,1970,"７～月分・給与源泉所得税",,,,,,,
2016-01-09,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,390,"共　通：ドトールコーヒー　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-09,0,,"",722,"消耗品費",,,101,"現金",,,1230,"イオン東神奈川店　店用消耗品代",11,,,,借,仕,
2016-01-10,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,4189,"事業用：㈱髙島屋　従業員残業食事代",11,,,,借,仕,
2016-01-10,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,280,"共　通：イオン東神奈川店　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-11,0,,"",722,"消耗品費",,,101,"現金",,,100,"イオン東神奈川店　店用消耗品代",11,,,,借,仕,
2016-01-12,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,1080,"事業用：㈱髙島屋　従業員おやつ代",11,,,,借,仕,
2016-01-12,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,540,"事業用：㈱髙島屋　従業員おやつ代",11,,,,借,仕,
2016-01-12,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,4197,"事業用：㈱髙島屋　従業員残業食事代",11,,,,借,仕,
2016-01-13,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,390,"共　通：ドトールコーヒー　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-13,0,,"",827,"新聞図書費",,,101,"現金",,,270,"福家書店　書籍代",11,,,,借,仕,
2016-01-14,0,,"",723,"通信費",1,"事業用：",101,"現金",,,1020,"事業用：川崎東大島　レターパック代",11,,,,借,仕,
2016-01-15,0,,"",613,"材料仕入高",,,101,"現金",,,202,"イオン東神奈川店　チャコ代",11,,,,借,仕,
2016-01-15,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,675,"事業用：イオン東神奈川店　従業員おやつ代",11,,,,借,仕,
2016-01-16,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,390,"共　通：ドトールコーヒー　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-16,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,182,"事業用：イオン東神奈川店　従業員水代",11,,,,借,仕,
2016-01-17,0,,"",722,"消耗品費",,,101,"現金",,,108,"トップ　のり代",11,,,,借,仕,
2016-01-17,0,,"",721,"旅費交通費",,,101,"現金",,,6804,"東横イン　宿泊代",11,,,,借,仕,
2016-01-19,0,,"",716,"福利厚生費",2,"共　通：",101,"現金",,,322,"共　通：ガスト　従業員早朝出勤食事代",11,,,,借,仕,
2016-01-19,0,,"",314,"未払金",7,"駐車場：大久保駐車場",101,"現金",,,25000,"１月分駐車場：大久保駐車場",,,,,,,
2016-01-20,0,,"",716,"福利厚生費",1,"事業用：",101,"現金",,,350,"事業用：イオン東神奈川店　従業員おやつ代",11,,,,借,仕,
2016-01-21,0,,"",723,"通信費",1,"事業用：",101,"現金",,,1020,"事業用：横浜西神奈川〒　レターパック代",11,,,,借,仕,
2016-01-21,0,,"",531,"仕損費",,,101,"現金",,,3980,"イオン東神奈川店　パンツ破損弁償代",11,,,,借,仕,
2016-01-21,0,,"",718,"運賃",,,101,"現金",,,4211,"ヤマト運輸㈱　商品送付代",11,,,,借,仕,
2016-01-21,0,,"",726,"接待交際費",,,101,"現金",,,2300,"木曽　取引先接待飲食代",11,,,,借,仕,
2016-01-21,0,,"",827,"新聞図書費",,,101,"現金",,,400,"福家書店　書籍代",11,,,,借,仕,
2016-01-22,0,,"",189,"社会保険料",1,"国民健康保険料",101,"現金",,,33800,"国民健康保険料",,,,,,,
