日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-01-05,0,,"",101,"現金",,,122,"三菱東京Ｕ普通",,,200000,"現金引き出し",,,,,,,
2015-01-13,0,,"",101,"現金",,,122,"三菱東京Ｕ普通",,,200000,"現金引き出し",,,,,,,
2015-01-23,0,,"",101,"現金",,,122,"三菱東京Ｕ普通",,,200000,"現金引き出し",,,,,,,
2015-01-31,0,,"",101,"現金",,,122,"三菱東京Ｕ普通",,,100000,"現金引き出し",,,,,,,
2015-01-01,0,,"",718,"広告宣伝費",,,101,"現金",,,1140,"日本郵便㈱　年賀状代",11,,,,借,仕,
2015-01-04,0,,"",722,"旅費交通費",,,101,"現金",,,1000,"エムケイ㈱　三条→京都駅",11,,,,借,仕,
2015-01-04,0,,"",727,"接待交際費",,,101,"現金",,,3240,"舞妓　手土産代",11,,,,借,仕,
2015-01-04,0,,"",722,"旅費交通費",,,101,"現金",,,17600,"東海旅客鉄道㈱　新幹線代　京都→東京",11,,,,借,仕,
2015-01-05,0,,"",717,"福利厚生費",,,101,"現金",,,102250,"ｂｏｊｉ　ティ・コネ新年会２１名",11,,,,借,仕,
2015-01-05,0,,"",718,"広告宣伝費",,,101,"現金",,,1140,"京都西洞院三条郵便局　年賀状代",11,,,,借,仕,
2015-01-06,0,,"",743,"車両費",,,101,"現金",,,300,"パーキング・メーター　駐車料",11,,,,借,仕,
2015-01-06,0,,"",743,"車両費",,,101,"現金",,,1500,"赤坂Ｂｉｚタワー　駐車場代",11,,,,借,仕,
2015-01-06,0,,"",737,"会議費",,,101,"現金",,,8899,"西田屋　スパイス小埜氏２名　打合せ食事代",11,,,,借,仕,
2015-01-08,0,,"",728,"消耗品費",,,101,"現金",,,4766,"サミットストア　事務所用消耗品",11,,,,借,仕,
2015-01-10,0,,"",738,"新聞図書費",,,101,"現金",,,5940,"ａｍａｚｏｎ　書籍代",11,,,,借,仕,
2015-01-11,0,,"",743,"車両費",,,101,"現金",,,5977,"㈱東日本宇佐美　ガソリン代",11,,,,借,仕,
2015-01-11,0,,"",743,"車両費",,,101,"現金",,,4470,"㈱東日本宇佐美　洗車代",11,,,,借,仕,
2015-01-11,0,,"",737,"会議費",,,101,"現金",,,9975,"野田岩　エー企画堀切氏　打合せ食事代",11,,,,借,仕,
