日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-01-31,,,,142,売掛金,9,コダワリ・ビジネス・コンサルティング㈱,700,売上高,,,1458000,1月分コダワリ・ビジネス・コンサルティング㈱　コンサルティング業務サポート,,,,,,,
2016-02-29,,,,142,売掛金,9,コダワリ・ビジネス・コンサルティング㈱,700,売上高,,,1458000,2月分コダワリ・ビジネス・コンサルティング㈱　コンサルティング業務サポート,,,,,,,
2016-01-04,,,,420,未払金,13,他：,115,三菱東京ＵＦＪ普通,,,106300,社会保険料,,,,,,,
2016-01-18,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,1600,ＢＺ手数料,,,,,,,
2016-02-18,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,1600,ＢＺ手数料,,,,,,,
2016-03-18,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,1600,ＢＺ手数料,,,,,,,
2016-01-25,,,,410,短期借入金,1,石神芳文,115,三菱東京ＵＦＪ普通,,,100000,石神芳文　,,,,,,,
2016-01-25,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,700,振込手数料　石神芳文　,,,,,,,
2016-01-28,,,,420,未払金,13,他：,000,,,,167400,さくら中央税理士法人決算報酬,,,,,,,
2016-01-28,,,,420,未払金,13,他：,000,,,,178200,さくら中央税理士法人決算報酬,,,,,,,
2016-01-28,,,,771,支払報酬料,,,000,,,,30000,1月分さくら中央税理士法人,,,,,,,
2016-01-28,,,,000,,,,115,三菱東京ＵＦＪ普通,,,378000,さくら中央税理士法人,,,,,,,
2016-01-28,,,,176,仮払金,2,ﾛﾝｸﾞﾗﾝへの,428,仮受金,1,ﾈｲﾊﾞﾌｯﾄﾞからの,178200,さくら中央税理士法人,,,,,,,
2016-01-29,,,,115,三菱東京ＵＦＪ普通,,,243,差入保証金,2,㈱丸吉不動産,2250000,㈱丸吉不動産 保証金返金,,,,,,,
2016-01-29,,,,176,仮払金,1,ﾈｲﾊﾞﾌｯﾄﾞへの,428,仮受金,2,ﾛﾝｸﾞﾗﾝからの,2250000,㈱丸吉不動産 保証金返金,,,,,,,
2016-01-29,,,,142,売掛金,8,その他,700,売上高,,,104145,1月分オープンテラス　トレードシステム,,,,,,,
2016-01-29,,,,756,通信費,,,410,短期借入金,1,石神芳文,10772,ワイモバイル㈱　ﾃﾞｰﾀ通信料,,,,,,,
2016-01-29,,,,756,通信費,,,410,短期借入金,1,石神芳文,2367,au携帯電話,,,,,,,
2016-01-29,,,,756,通信費,,,410,短期借入金,1,石神芳文,4202,auひかり料金,,,,,,,
2016-01-29,,,,756,通信費,,,410,短期借入金,1,石神芳文,900,ｓｏ－ｎｅｔ利用料,,,,,,,
2016-02-29,,,,756,通信費,,,410,短期借入金,1,石神芳文,900,ｓｏ－ｎｅｔ利用料,,,,,,,
2016-01-31,,,,745,法定福利費,,,420,未払金,13,他：,106300,社会保険料,,,,,,,
2016-01-31,,,,782,賃借料,3,マッシュジェイ,420,未払金,13,他：,18000,㈱マッシュジェイ,,,,,,,
2016-02-01,,,,420,未払金,13,他：,115,三菱東京ＵＦＪ普通,,,106300,社会保険料,,,,,,,
2016-02-01,,,,420,未払金,13,他：,115,三菱東京ＵＦＪ普通,,,19440,㈱マッシュジェイ,,,,,,,
2016-02-01,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,500,振込手数料　㈱マッシュジェイ,,,,,,,
2016-02-01,,,,410,短期借入金,1,石神芳文,115,三菱東京ＵＦＪ普通,,,1000000,石神芳文,,,,,,,
2016-02-01,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,700,振込手数料　石神芳文,,,,,,,
2016-02-08,,,,121,楽天証券,,,115,三菱東京ＵＦＪ普通,,,500000,楽天証券,,,,,,,
2016-02-08,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,700,振込手数料　楽天証券,,,,,,,
2016-02-14,,,,783,租税公課,4,他：,115,三菱東京ＵＦＪ普通,,,100,27年9月分社会保険料延滞金,,,,,,,
2016-02-15,,,,410,短期借入金,1,石神芳文,115,三菱東京ＵＦＪ普通,,,1000000,石神芳文,,,,,,,
2016-02-15,,,,766,支払手数料,,,115,三菱東京ＵＦＪ普通,,,700,振込手数料　石神芳文,,,,,,,
2016-02-26,,,,425,未払消費税等,,,115,三菱東京ＵＦＪ普通,,,521000,京橋税務署　確定消費税,,,,,,,
2016-02-27,,,,423,未払法人税等,,,115,三菱東京ＵＦＪ普通,,,70000,都税事務所　均等割,,,,,,,
2016-02-29,,,,771,支払報酬料,,,115,三菱東京ＵＦＪ普通,,,30000,2月分さくら中央税理士法人,,,,,,,
2016-02-29,,,,745,法定福利費,,,115,三菱東京ＵＦＪ普通,,,106300,社会保険料,,,,,,,
2016-02-29,,,,782,賃借料,3,マッシュジェイ,000,,,,18000,㈱マッシュジェイ,,,,,,,
2016-02-29,,,,756,通信費,,,000,,,,78,㈱マッシュジェイ　郵便料金,,,,,,,
2016-02-29,,,,000,,,,115,三菱東京ＵＦＪ普通,,,19740,㈱マッシュジェイ,,,,,,,
