日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-06-01,0,,"",724,"通信費",2,"共通：",121,"普通三菱東京①",,,7102,"4月分NTT 電話代",11,,,,借,仕,
2015-06-01,0,,"",724,"通信費",1,"会社専用：",121,"普通三菱東京①",,,8166,"4月分NTTﾄﾞｺﾓ 携帯電話代",11,,,,借,仕,
2015-06-01,0,,"",716,"法定福利費",,,121,"普通三菱東京①",,,186713,"4月分港年金事務所 社会保険料",4,,,,借,仕,
2015-06-02,0,,"",999,"諸口",,,121,"普通三菱東京①",,,13164,"永島浩之　 ﾗｲﾌﾞ出演料",,,,,,,
2015-06-02,0,,"",734,"支払手数料",,,121,"普通三菱東京①",,,270,"振込手数料　永島浩之",11,,,,借,仕,
2015-06-02,0,,"",121,"普通三菱東京①",,,166,"売掛金",4999,"他：",75600,"白ﾊﾄ食品工業㈱",,,,,,,
2015-06-05,0,,"",121,"普通三菱東京①",,,166,"売掛金",700,"㈱ｸﾗｯﾁ.",803919,"㈱ｸﾗｯﾁ.",,,,,,,
2015-06-05,0,,"",121,"普通三菱東京①",,,166,"売掛金",700,"㈱ｸﾗｯﾁ.",24949,"㈱ｸﾗｯﾁ.",,,,,,,
2015-06-05,0,,"",121,"普通三菱東京①",,,166,"売掛金",5400,"ｵﾙｽﾀｴﾝﾀﾃｲﾒﾝﾄ㈱",224562,"ｵﾙｽﾀｴﾝﾀﾃｲﾒﾝﾄ㈱",,,,,,,
2015-06-08,0,,"",999,"諸口",,,121,"普通三菱東京①",,,61010,"5月分源泉所得税　納付",,,,,,,
2015-06-08,0,,"",316,"預り金",1,"・給与源泉所得税",999,"諸口",,,22212,"5月分・給与源泉所得税",,,,,,,
2015-06-08,0,,"",316,"預り金",2,"・報酬源泉所得税",999,"諸口",,,38798,"5月分・報酬源泉所得税",,,,,,,
2015-06-08,0,,"",313,"短期借入金",2,"鳥飼達夫",121,"普通三菱東京①",,,1000000,"鳥飼達夫　借入金返済",,,,,,,
2015-06-08,0,,"",734,"支払手数料",,,121,"普通三菱東京①",,,216,"振込手数料　鳥飼達夫",11,,,,借,仕,
2015-06-08,0,,"",101,"現金",,,121,"普通三菱東京①",,,100000,"現金引き出し",,,,,,,
2015-06-10,0,,"",121,"普通三菱東京①",,,166,"売掛金",3000,"㈱毎日放送",43200,"㈱毎日放送",,,,,,,
