日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-01-04,,3,,100,現金（店）,,,500,売上（店）,,,232308,店売上　,,,,,,,
2015-01-04,,3,,100,現金（店）,,,501,売上化粧品,,,10368,化粧品売上　,,,,,,,
2015-01-04,,4,,731,会議費,,,100,現金（店）,,,593,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-04,,4,,713,福利厚生費,,,100,現金（店）,,,2445,なか卯　 従業員昼食代　(２件),,,,,,,
2015-01-04,,4,,706,広告宣伝費,,,100,現金（店）,,,158,ご縁　お客様へお渡し　,,,,,,,
2015-01-04,,5,,101,現金（大平正司）,,,100,現金（店）,,,239226,店主へお渡し　,,,,,,,
2015-01-05,,6,,100,現金（店）,,,500,売上（店）,,,248616,店売上　,,,,,,,
2015-01-05,,6,,100,現金（店）,,,501,売上化粧品,,,1728,化粧品売上　,,,,,,,
2015-01-05,,7,,710,消耗品費,,,100,現金（店）,,,122,ダイコクドラッグ　指サック,,,,,,,
2015-01-05,,7,,713,福利厚生費,,,100,現金（店）,,,2667,ｋｉｍｉ－ｔｏ　 従業員昼食代　,,,,,,,
2015-01-05,,7,,731,会議費,,,100,現金（店）,,,699,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-05,,7,,732,新聞図書費,,,100,現金（店）,,,1658,ローソン　 店用雑誌等　,,,,,,,
2015-01-05,,7,,706,広告宣伝費,,,100,現金（店）,,,190,ご縁　お客様へお渡し　,,,,,,,
2015-01-05,,8,,101,現金（大平正司）,,,100,現金（店）,,,244584,店主へお渡し　,,,,,,,
2015-01-06,,9,,100,現金（店）,,,500,売上（店）,,,146664,店売上　,,,,,,,
2015-01-06,,10,,732,新聞図書費,,,100,現金（店）,,,741,ファミマ　 店用雑誌等　,,,,,,,
2015-01-06,,10,,711,事務用品費,,,100,現金（店）,,,11945,ヨドバシカメラ　受付パソコンパワーポイント　,,,,,,,
2015-01-06,,10,,731,会議費,,,100,現金（店）,,,708,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-06,,10,,711,事務用品費,,,100,現金（店）,,,1263,ヨドバシカメラ　ラミネーターの紙,,,,,,,
2015-01-06,,10,,610,化粧品仕入,,,100,現金（店）,,,1578,ダイコクドラッグ　アイパック・クリームなど,,,,,,,
2015-01-06,,10,,713,福利厚生費,,,100,現金（店）,,,2223,吟くら　 従業員昼食代　,,,,,,,
2015-01-06,,10,,706,広告宣伝費,,,100,現金（店）,,,121,ご縁　お客様へお渡し　,,,,,,,
2015-01-06,,11,,101,現金（大平正司）,,,100,現金（店）,,,126603,店主へお渡し　,,,,,,,
2015-01-07,,12,,100,現金（店）,,,500,売上（店）,,,186300,店売上　,,,,,,,
2015-01-07,,12,,100,現金（店）,,,501,売上化粧品,,,5076,化粧品売上　,,,,,,,
2015-01-07,,13,,731,会議費,,,100,現金（店）,,,738,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-07,,13,,713,福利厚生費,,,100,現金（店）,,,2667,ｋｉｍｉ－ｔｏ　　 従業員昼食代　,,,,,,,
2015-01-07,,13,,713,福利厚生費,,,100,現金（店）,,,3446,コージーコーナー　スタッフバースデーケーキ,,,,,,,
2015-01-07,,13,,706,広告宣伝費,,,100,現金（店）,,,149,ご縁　お客様へお渡し　,,,,,,,
2015-01-07,,13,,761,現金過不足,,,100,現金（店）,,,38,もらい不足　,,,,,,,
2015-01-07,,14,,101,現金（大平正司）,,,100,現金（店）,,,183779,店主へお渡し　,,,,,,,
2015-01-08,,15,,100,現金（店）,,,500,売上（店）,,,164484,店売上　,,,,,,,
2015-01-08,,15,,100,現金（店）,,,501,売上化粧品,,,2160,化粧品売上　,,,,,,,
2015-01-08,,16,,738,研究費,,,100,現金（店）,,,10000,キタムラ　店の髪型ブック製作費,,,,,,,
2015-01-08,,16,,713,福利厚生費,,,100,現金（店）,,,2524,ローソン　 従業員昼食　,,,,,,,
2015-01-08,,16,,707,接待交際費,,,100,現金（店）,,,1300,キャンドウ　お客様プレゼント飲み物,,,,,,,
2015-01-08,,16,,731,会議費,,,100,現金（店）,,,599,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-08,,16,,706,広告宣伝費,,,100,現金（店）,,,130,ご縁　お客様へお渡し,,,,,,,
2015-01-08,,16,,761,現金過不足,,,100,現金（店）,,,371,もらい不足　,,,,,,,
2015-01-08,,17,,101,現金（大平正司）,,,100,現金（店）,,,150529,店主へお渡し　,,,,,,,
2015-01-09,,18,,100,現金（店）,,,500,売上（店）,,,102060,店売上　,,,,,,,
2015-01-09,,19,,100,現金（店）,,,761,現金過不足,,,156,多かった　,,,,,,,
2015-01-09,,20,,720,外注費,,,100,現金（店）,,,2723,ソフト似顔絵　スタッフ似顔絵作成依頼費　,,,,,,,
2015-01-09,,20,,725,支払手数料,,,100,現金（店）,,,200,振込手数料　,,,,,,,
2015-01-09,,20,,731,会議費,,,100,現金（店）,,,607,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-09,,20,,732,新聞図書費,,,100,現金（店）,,,704,ローソン　 店用雑誌等　,,,,,,,
2015-01-09,,20,,736,店用飲み物代等,,,100,現金（店）,,,278,ダイコクドラッグ　お客様お茶菓子　,,,,,,,
2015-01-09,,20,,713,福利厚生費,,,100,現金（店）,,,2223,ｋｉｍｉ－ｔｏ　　 従業員昼食代　,,,,,,,
2015-01-09,,20,,711,事務用品費,,,100,現金（店）,,,2638,株式会社　スタイルライフ　カード置き,,,,,,,
2015-01-09,,20,,706,広告宣伝費,,,100,現金（店）,,,93,ご縁　お客様へお渡し,,,,,,,
2015-01-09,,21,,101,現金（大平正司）,,,100,現金（店）,,,91997,店主へお渡し　,,,,,,,
2015-01-10,,22,,100,現金（店）,,,500,売上（店）,,,315360,店売上　,,,,,,,
2015-01-10,,22,,100,現金（店）,,,501,売上化粧品,,,1728,化粧品売上　,,,,,,,
2015-01-10,,23,,731,会議費,,,100,現金（店）,,,570,ローソン　 早朝ミーティング朝食代　(２件),,,,,,,
2015-01-10,,23,,713,福利厚生費,,,100,現金（店）,,,2667,富士そば　 従業員昼食代　,,,,,,,
2015-01-10,,23,,713,福利厚生費,,,100,現金（店）,,,1112,ケンタッキー　 従業員残業食事代　,,,,,,,
2015-01-10,,23,,704,旅費交通費,,,100,現金（店）,,,1056,練馬交通株式会社　タクシー　,,,,,,,
2015-01-10,,23,,706,広告宣伝費,,,100,現金（店）,,,246,ご縁　お客様へお渡し　,,,,,,,
2015-01-10,,24,,101,現金（大平正司）,,,100,現金（店）,,,310988,店主へお渡し　,,,,,,,
2015-01-12,,25,,100,現金（店）,,,500,売上（店）,,,108864,店売上　,,,,,,,
2015-01-12,,25,,100,現金（店）,,,501,売上化粧品,,,1944,化粧品売上　,,,,,,,
2015-01-12,,26,,731,会議費,,,100,現金（店）,,,614,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-12,,26,,705,通信費,1,店,100,現金（店）,,,4815,郵便局　はがき代　,,,,,,,
2015-01-12,,26,,738,研究費,,,100,現金（店）,,,125,ツタヤ　店の教育ＤＶＤレンタル　,,,,,,,
2015-01-12,,26,,713,福利厚生費,,,100,現金（店）,,,2038,㈱松屋　 従業員昼食代　,,,,,,,
2015-01-12,,26,,706,広告宣伝費,,,100,現金（店）,,,84,ご縁　お客様へお渡し　,,,,,,,
2015-01-12,,27,,101,現金（大平正司）,,,100,現金（店）,,,102520,店主へお渡し　,,,,,,,
2015-01-13,,28,,100,現金（店）,,,500,売上（店）,,,162648,店売上　,,,,,,,
2015-01-13,,29,,713,福利厚生費,,,100,現金（店）,,,2130,吟くら　 従業員昼食代　,,,,,,,
2015-01-13,,29,,731,会議費,,,100,現金（店）,,,573,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-13,,29,,707,接待交際費,,,100,現金（店）,,,1800,キャンドウ　お客様プレゼント飲み物　,,,,,,,
2015-01-13,,29,,706,広告宣伝費,,,100,現金（店）,,,144,ご縁　お客様へお渡し　,,,,,,,
2015-01-13,,30,,101,現金（大平正司）,,,100,現金（店）,,,157631,店主へお渡し　,,,,,,,
2015-01-14,,31,,100,現金（店）,,,500,売上（店）,,,99576,店売上　,,,,,,,
2015-01-14,,32,,711,事務用品費,,,100,現金（店）,,,343,ヨドバシカメラ　コピー用紙　,,,,,,,
2015-01-14,,32,,713,福利厚生費,,,100,現金（店）,,,2223,ｋｉｍｉ－ｔｏ　 従業員昼食代　,,,,,,,
2015-01-14,,32,,731,会議費,,,100,現金（店）,,,556,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-14,,32,,706,広告宣伝費,,,100,現金（店）,,,75,ご縁　お客様へお渡し,,,,,,,
2015-01-14,,33,,101,現金（大平正司）,,,100,現金（店）,,,96126,店主へお渡し　,,,,,,,
2015-01-15,,34,,100,現金（店）,,,500,売上（店）,,,81864,店売上　,,,,,,,
2015-01-15,,35,,705,通信費,1,店,100,現金（店）,,,260,郵便局　郵送料　,,,,,,,
2015-01-15,,35,,731,会議費,,,100,現金（店）,,,573,ローソン　 早朝ミーティング朝食代　,,,,,,,
2015-01-15,,35,,713,福利厚生費,,,100,現金（店）,,,2223,吟くら　 従業員昼食代　,,,,,,,
2015-01-15,,35,,706,広告宣伝費,,,100,現金（店）,,,75,ご縁　お客様へお渡し　,,,,,,,
2015-01-15,,36,,101,現金（大平正司）,,,100,現金（店）,,,78486,店主へお渡し　,,,,,,,
2015-01-16,,37,,100,現金（店）,,,500,売上（店）,,,124632,店売上　,,,,,,,
2015-01-16,,37,,100,現金（店）,,,501,売上化粧品,,,6480,化粧品売上　,,,,,,,
2015-01-16,,38,,705,通信費,1,店,100,現金（店）,,,28,郵便局　はがき交換代,,,,,,,
2015-01-16,,38,,705,通信費,1,店,100,現金（店）,,,4815,郵便局　はがき代　,,,,,,,
2015-01-16,,38,,713,福利厚生費,,,100,現金（店）,,,2223,ｋｉｍｉ－ｔｏ　　 従業員昼食代　,,,,,,,
2015-01-16,,38,,731,会議費,,,100,現金（店）,,,556,ローソン　 早朝ミーティング朝食代　,,,,,,,
