日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-11-12,0,,"",731,"賃借料",,,121,"普通三菱東京",,,5830,"月分ヴァーチャルオフィス利用料",205,,,,借,仕,
2013-11-18,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,2100,"月分三菱東京UFJ銀行　BizStation利用料",205,,,,借,仕,
2013-11-28,0,,"",999,"諸口",,,121,"普通三菱東京",,,18011,"月分安田会計事務所",,,,,,,
2013-11-29,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",45150,"ブリングアップ",,,,,,,
2013-12-12,0,,"",731,"賃借料",,,121,"普通三菱東京",,,6120,"月分ヴァーチャルオフィス利用料",205,,,,借,仕,
2013-12-18,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,2100,"月分三菱東京UFJ銀行　BizStation利用料",205,,,,借,仕,
2013-12-24,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",7350,"シーズ・クリエイト",,,,,,,
2013-12-26,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,4200,"ブリングアップ",,,,,,,
2013-12-26,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,105,"振込手数料　ブリングアップ",205,,,,借,仕,
2013-12-27,0,,"",323,"未払法人税等",,,121,"普通三菱東京",,,70000,"平成２５年度確定法人都民税",,,,,,,
2013-12-30,0,,"",999,"諸口",,,121,"普通三菱東京",,,18011,"月分安田会計事務所",,,,,,,
2013-12-30,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",45150,"ブリングアップ",,,,,,,
2014-01-10,0,,"",316,"預り金",,,121,"普通三菱東京",,,13676,"源泉所得税",,,,,,,
2014-01-14,0,,"",731,"賃借料",,,121,"普通三菱東京",,,5540,"１月分ヴァーチャルオフィス利用料",205,,,,借,仕,
2014-01-17,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",8036,"シーズ・クリエイト",,,,,,,
2014-01-17,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,4592,"ブリングアップ",,,,,,,
2014-01-17,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,105,"振込手数料　ブリングアップ",205,,,,借,仕,
2014-01-20,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,2100,"１月分三菱東京UFJ銀行　BizStation利用料",205,,,,借,仕,
2014-01-28,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,15750,"１月分さくら中央税理士法人",205,,,,借,仕,
2014-01-31,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",45150,"ブリングアップ",,,,,,,
2014-02-10,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,4592,"ブリングアップ",,,,,,,
2014-02-10,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,105,"振込手数料　ブリングアップ",205,,,,借,仕,
2014-02-10,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",8036,"シーズ・クリエイト",,,,,,,
2014-02-12,0,,"",731,"賃借料",,,121,"普通三菱東京",,,6830,"２月分ヴァーチャルオフィス利用料",205,,,,借,仕,
2014-02-18,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,2100,"２月分三菱東京UFJ銀行　BizStation利用料",205,,,,借,仕,
2014-02-26,0,,"",121,"普通三菱東京",,,166,"売掛金",2,"オオタキカク",8400,"オオタキカク",,,,,,,
2014-02-28,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,15750,"２月分さくら中央税理士法人",205,,,,借,仕,
2014-02-28,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",45150,"ブリングアップ",,,,,,,
2014-03-06,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",8036,"シーズ・クリエイト",,,,,,,
2014-03-07,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",31500,"シーズ・クリエイト",,,,,,,
2014-03-12,0,,"",731,"賃借料",,,121,"普通三菱東京",,,5540,"３月分ヴァーチャルオフィス利用料",205,,,,借,仕,
2014-03-12,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,4592,"ブリングアップ",,,,,,,
2014-03-12,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,105,"振込手数料　ブリングアップ",205,,,,借,仕,
2014-03-18,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,1680,"３月分三菱東京UFJ銀行　BizStation利用料",205,,,,借,仕,
2013-11-28,0,,"",734,"支払手数料",,,999,"諸口",,,19950,"月分安田会計事務所",205,,,,借,仕,
2013-12-30,0,,"",734,"支払手数料",,,999,"諸口",,,19950,"月分安田会計事務所",205,,,,借,仕,
2013-11-28,0,,"",999,"諸口",,,316,"預り金",,,1939,"月分安田会計事務所・源泉所得税",,,,,,,
2013-12-30,0,,"",999,"諸口",,,316,"預り金",,,1939,"月分安田会計事務所・源泉所得税",,,,,,,
2013-11-30,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,3150,"月分ブリングアップ　バックアップサーバー利用料",205,,,,貸,売,
2013-12-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,3150,"月分ブリングアップ　バックアップサーバー利用料",205,,,,貸,売,
2014-01-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,3150,"１月分ブリングアップ　バックアップサーバー利用料",205,,,,貸,売,
2014-02-28,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,3150,"２月分ブリングアップ　バックアップサーバー利用料",205,,,,貸,売,
2013-11-30,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,42000,"月分ブリングアップ　営業支援費",205,,,,貸,売,
2013-12-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,42000,"月分ブリングアップ　営業支援費",205,,,,貸,売,
2014-01-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,42000,"１月分ブリングアップ　営業支援費",205,,,,貸,売,
2014-02-28,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,42000,"２月分ブリングアップ　営業支援費",205,,,,貸,売,
2014-01-31,0,,"",166,"売掛金",2,"オオタキカク",511,"売上高",,,8400,"オオタキカク　ＩＴサポート代",205,,,,貸,売,
2013-11-30,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,7350,"月分シーズ・クリエイト　クラッチボックス保守・運用料",205,,,,貸,売,
2013-12-31,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,8036,"月分シーズ・クリエイト　クラッチボックス保守・運用料",205,,,,貸,売,
2014-01-31,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,8036,"１月分シーズ・クリエイト　クラッチボックス保守・運用料",205,,,,貸,売,
2014-02-28,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,8036,"２月分シーズ・クリエイト　クラッチボックス保守・運用料",205,,,,貸,売,
2014-02-28,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,31500,"シーズ・クリエイト　GoogleApps設定料",205,,,,貸,売,
2013-11-30,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",4200,"月分ブリングアップ　Ｓｉｔｅ管理費",205,,,,借,仕,
2013-12-31,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",4592,"月分ブリングアップ　Ｓｉｔｅ管理費",205,,,,借,仕,
2014-01-31,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",4592,"１月分ブリングアップ　Ｓｉｔｅ管理費",205,,,,借,仕,
2014-02-28,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",4592,"２月分ブリングアップ　クラッチボックスサイト管理費",205,,,,借,仕,
2014-03-28,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,15750,"３月分さくら中央税理士法人",205,,,,借,仕,
2014-03-31,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",3150,"ブリングアップ",,,,,,,
2014-03-31,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",42000,"ブリングアップ",,,,,,,
2014-04-07,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,5250,"ブリングアップ",,,,,,,
2014-04-07,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,108,"振込手数料　ブリングアップ",11,,,,借,仕,
2014-04-09,0,,"",314,"未払金",9999,"他：",121,"普通三菱東京",,,30000,"杉元勲",,,,,,,
2014-04-09,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,756,"振込手数料　杉元勲",11,,,,借,仕,
2014-04-10,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",4956,"シーズ・クリエイト",,,,,,,
2014-04-11,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,2832,"ブリングアップ",,,,,,,
2014-04-11,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,108,"振込手数料　ブリングアップ",11,,,,借,仕,
2014-04-14,0,,"",999,"諸口",,,121,"普通三菱東京",,,5690,"ヴァーチャルオフィス利用料",,,,,,,
2014-04-18,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,1680,"４月分三菱東京UFJ銀行　BizStation利用料",205,,,,借,仕,
2014-04-18,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,525,"三菱東京UFJ銀行　残高証明書発行手数料",205,,,,借,仕,
2014-04-25,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",42000,"シーズ・クリエイト",,,,,,,
2014-04-28,0,,"",999,"諸口",,,121,"普通三菱東京",,,26700,"さくら中央税理士法人",,,,,,,
2014-04-30,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",3150,"ブリングアップ",,,,,,,
2014-04-30,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",42000,"ブリングアップ",,,,,,,
2014-05-09,0,,"",121,"普通三菱東京",,,166,"売掛金",4,"シーズ・クリエイト",4956,"シーズ・クリエイト",,,,,,,
2014-05-12,0,,"",731,"賃借料",,,121,"普通三菱東京",,,5996,"５月分ヴァーチャルオフィス利用料",11,,,,借,仕,
2014-05-15,0,,"",314,"未払金",1,"ブリングアップ",121,"普通三菱東京",,,2832,"ブリングアップ",,,,,,,
2014-05-15,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,108,"振込手数料　ブリングアップ",11,,,,借,仕,
2014-05-19,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,1728,"５月分三菱東京UFJ銀行　BizStation利用料",11,,,,借,仕,
2014-05-26,0,,"",121,"普通三菱東京",,,166,"売掛金",2,"オオタキカク",54000,"オオタキカク",,,,,,,
2014-05-28,0,,"",734,"支払手数料",,,121,"普通三菱東京",,,16200,"５月分さくら中央税理士法人",11,,,,借,仕,
2014-05-30,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",11880,"ブリングアップ",,,,,,,
2014-05-30,0,,"",121,"普通三菱東京",,,166,"売掛金",1,"ブリングアップ",42000,"ブリングアップ",,,,,,,
2014-04-28,0,,"",734,"支払手数料",,,999,"諸口",,,16200,"４月分さくら中央税理士法人",11,,,,借,仕,
2014-04-28,0,,"",734,"支払手数料",,,999,"諸口",,,10500,"さくら中央税理士法人　法定調書合計表作成報酬",205,,,,借,仕,
2014-04-14,0,,"",731,"賃借料",,,999,"諸口",,,290,"３月分ヴァーチャルオフィス利用料　郵便転送料",205,,,,借,仕,
2014-04-14,0,,"",731,"賃借料",,,999,"諸口",,,5400,"４月分ヴァーチャルオフィス利用料",11,,,,借,仕,
2014-03-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,3150,"３月分ブリングアップ　バックアップサーバー利用料",205,,,,貸,売,
2014-03-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,42000,"３月分ブリングアップ　営業支援費",205,,,,貸,売,
2014-04-30,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,11880,"４月分ブリングアップ　バックアップサーバー利用料他",11,,,,貸,売,
2014-04-30,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,21600,"４月分ブリングアップ　営業支援費",11,,,,貸,売,
2014-05-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,11880,"５月分ブリングアップ　バックアップサーバー利用料他",11,,,,貸,売,
2014-05-31,0,,"",166,"売掛金",1,"ブリングアップ",511,"売上高",,,21600,"５月分ブリングアップ　営業支援費",11,,,,貸,売,
2014-04-30,0,,"",166,"売掛金",2,"オオタキカク",511,"売上高",,,54000,"オオタキカク　顧客管理ファイル機能改修・ＩＴサポート代",11,,,,貸,売,
2014-03-31,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,4956,"３月分シーズ・クリエイト　クラッチボックス保守・運用料",205,,,,貸,売,
2014-03-31,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,42000,"シーズ・クリエイト　クラッチボックスサーバー代",205,,,,貸,売,
2014-04-30,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,4956,"４月分シーズ・クリエイト　クラッチボックス保守・運用料",11,,,,貸,売,
2014-05-31,0,,"",166,"売掛金",4,"シーズ・クリエイト",511,"売上高",,,3486,"５月分シーズ・クリエイト　クラッチボックス保守・運用料",11,,,,貸,売,
2014-03-31,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",5250,"ブリングアップ　角２封筒制作・印刷代",205,,,,借,仕,
2014-03-31,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",2832,"３月分ブリングアップ　クラッチボックスサイト管理費",205,,,,借,仕,
2014-04-30,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",2832,"４月分ブリングアップ　クラッチボックスサイト管理費",11,,,,借,仕,
2014-05-31,0,,"",551,"業務委託費",,,314,"未払金",1,"ブリングアップ",1992,"５月分ブリングアップ　クラッチボックスサイト管理費",11,,,,借,仕,
