日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-01-20,,1,,166,売掛金,4005,名古屋支店,511,売上高,,,9450,№26000　名古屋営業部,,,,,,,
2014-01-20,,2,,166,売掛金,4005,名古屋支店,511,売上高,,,1060,№26001　名古屋営業部,,,,,,,
2014-01-27,,3,,166,売掛金,400,浦和支店,511,売上高,,,28665,№26002　浦和支店,,,,,,,
2014-01-27,,4,,166,売掛金,400,浦和支店,511,売上高,,,2540,№26003　浦和支店,,,,,,,
2014-01-27,,5,,166,売掛金,5402,藤沢支店,511,売上高,,,9450,№26004　藤沢支店,,,,,,,
2014-01-27,,6,,166,売掛金,5402,藤沢支店,511,売上高,,,1060,№26005　藤沢支店,,,,,,,
2014-02-13,,7,,166,売掛金,600,営業企画部,511,売上高,,,120960,№26006　リテール受託,,,,,,,
2014-02-18,,8,,166,売掛金,1200,吉祥寺支店,511,売上高,,,20475,№26007　吉祥寺支店,,,,,,,
2014-02-18,,8,,166,売掛金,1200,吉祥寺支店,511,売上高,,,1480,№26008　吉祥寺支店,,,,,,,
2014-02-18,,9,,166,売掛金,202,池田支店,511,売上高,,,25200,№26009　池田支店,,,,,,,
2014-02-18,,9,,166,売掛金,202,池田支店,511,売上高,,,3060,№26011　池田支店,,,,,,,
2014-02-26,,10,,166,売掛金,4005,名古屋支店,511,売上高,,,31500,№26012　名古屋営業部,,,,,,,
2014-02-26,,10,,166,売掛金,4005,名古屋支店,511,売上高,,,2540,№26013　名古屋営業部,,,,,,,
2014-02-25,,11,,166,売掛金,7400,横浜支店,511,売上高,,,97440,№26014　横浜駅西口支店,,,,,,,
2014-02-25,,12,,166,売掛金,600,営業企画部,511,売上高,,,166950,№26015　リテール受託,,,,,,,
2014-03-05,,13,,166,売掛金,2800,総務部,511,売上高,,,38245,№26016　総務部,,,,,,,
2014-03-07,,14,,166,売掛金,5402,藤沢支店,511,売上高,,,17325,№26017　藤沢支店,,,,,,,
2014-03-07,,14,,166,売掛金,5402,藤沢支店,511,売上高,,,1480,№26018　藤沢支店,,,,,,,
2014-03-12,,15,,166,売掛金,1200,吉祥寺支店,511,売上高,,,21000,№26019　吉祥寺支店,,,,,,,
2014-03-12,,15,,166,売掛金,1200,吉祥寺支店,511,売上高,,,2540,№26020　吉祥寺支店,,,,,,,
2014-03-17,,16,,166,売掛金,600,営業企画部,511,売上高,,,33862,№26021　芝支店,,,,,,,
2014-03-17,,16,,166,売掛金,600,営業企画部,511,売上高,,,1000,№26022　芝支店,,,,,,,
2014-03-20,,17,,166,売掛金,600,営業企画部,511,売上高,,,298145,№26023　リテール受託,,,,,,,
2014-03-20,,17,,166,売掛金,600,営業企画部,511,売上高,,,551869,№26025　リテール受託 ,,,,,,,
2014-03-20,,17,,166,売掛金,600,営業企画部,511,売上高,,,104422,№26026　リテール受託,,,,,,,
2014-03-20,,18,,166,売掛金,400,浦和支店,511,売上高,,,144375,№26027　浦和支店,,,,,,,
