日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-04-01,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",95050,"メロンパンの売上",11,,,10,貸,売,
2015-04-02,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",120110,"メロンパンの売上",11,,,10,貸,売,
2015-04-03,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",112160,"メロンパンの売上",11,,,10,貸,売,
2015-04-04,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",251270,"メロンパンの売上",11,,,10,貸,売,
2015-04-05,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",222540,"メロンパンの売上",11,,,10,貸,売,
2015-04-06,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",104990,"メロンパンの売上",11,,,10,貸,売,
2015-04-07,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",100390,"メロンパンの売上",11,,,10,貸,売,
2015-04-08,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",97880,"メロンパンの売上",11,,,10,貸,売,
2015-04-09,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",105410,"メロンパンの売上",11,,,10,貸,売,
2015-04-10,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",87680,"メロンパンの売上",11,,,10,貸,売,
2015-04-11,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",229010,"メロンパンの売上",11,,,10,貸,売,
2015-04-12,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",213830,"メロンパンの売上",11,,,10,貸,売,
2015-04-13,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",61280,"メロンパンの売上",11,,,10,貸,売,
2015-04-14,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",66910,"メロンパンの売上",11,,,10,貸,売,
2015-04-15,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",98030,"メロンパンの売上",11,,,10,貸,売,
2015-04-16,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",76460,"メロンパンの売上",11,,,10,貸,売,
2015-04-17,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",85800,"メロンパンの売上",11,,,10,貸,売,
2015-04-18,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",217590,"メロンパンの売上",11,,,10,貸,売,
2015-04-19,0,,"",102,"現金店舗月島",101,"レジ現金",512,"店舗売上",101,"メロンパンの売上",238170,"メロンパンの売上",11,,,10,貸,売,
