日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-01-20,0,,"",715,"外注費",,,312,"買掛金",4800,"㈱22COMPANY",399600,"㈱22COMPANY　新規事業戦略企画費１月分",11,,,,借,仕,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,702000,"㈱博報堂１月分東京スカイツリー事務局業務委託費００１",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",3400,"東武タワースカイツリー㈱",511,"売上高",,,814516,"東武タワースカイツリー㈱１月分東京スカイツリー宣伝請負業務費００２",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,4752000,"㈱博報堂１月分第三営業局第七アカウントチーム業務派遣人件費００３",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,972000,"㈱博報堂１月分第三営業局ﾒﾃﾞｨｱ戦略部業務派遣人件費００４",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,864000,"㈱博報堂月分再春館製薬業務委託費　００５",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,485861,"㈱博報堂月分再春館製薬業務委託費００６",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,702000,"㈱博報堂月分再春館製薬業務委託費００７",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,702000,"㈱博報堂月分再春館製薬・東京スター銀行業務委託費００８",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,864000,"㈱博報堂月分第三営業局第五アカウントチーム業務委託費００９",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,19623,"㈱博報堂月分第三営業局第五アカウントチーム業務委託費０１０",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,1080000,"㈱博報堂１月分ﾋﾞｼﾞﾈｽ開発局Hondaｱｶｳﾝﾄ業務派遣人件費０１１",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,104516,"㈱博報堂月分第十営業局久光製薬に係る請負業務費０１２",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,810000,"㈱博報堂１月分しまむら制作進行業務０１３",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,13640,"㈱博報堂月分しまむら制作進行業務経費０１４",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,864000,"㈱博報堂月分第四営業局雲海酒造に係る請負業務費０１５",11,,,,貸,売,
2016-01-18,0,,"",166,"売掛金",5000,"㈱博報堂",511,"売上高",,,93322,"㈱博報堂月分第四営業局雲海酒造に係る請負業務費０１６",11,,,,貸,売,
