日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-07-04,0,1,"",111,"現金",,,122,"みずほ銀行普通",,,150000,"全社　手許現金引出し/みずほBK",,,,,,,
2014-07-04,0,1,"03402",868,"教育費",,,111,"現金",,,50000,"NRT(LH　危険物ｾﾐﾅ-受講料　7/22-25(松井敦)/UDGI",11,,,,借,仕,
2014-07-04,0,1,"03402",858,"支払手数料",,,111,"現金",,,324,"NRT(LH　送金料(UDGI)/みずほBK",11,,,,借,仕,
2014-07-04,0,1,"",132,"城北信金普通",,,122,"みずほ銀行普通",,,5000000,"全社　みずほBKより城北へ振替",,,,,,,
2014-07-04,0,1,"00000",858,"支払手数料",,,122,"みずほ銀行普通",,,864,"全社(共　送金料(城北信金)/みずほBK",11,,,,借,仕,
2014-07-10,0,2,"",315,"未払費用",9999,"その他",122,"みずほ銀行普通",,,38747,"ＪＣＢ　５月分ガソリン･高速代",,,,,,,
2014-07-10,0,2,"",318,"預り金",,,122,"みずほ銀行普通",,,77700,"川崎市　６月住民税",,,,,,,
2014-07-10,0,2,"",318,"預り金",,,122,"みずほ銀行普通",,,9800,"富里市　６月住民税",,,,,,,
2014-07-10,0,2,"",318,"預り金",,,122,"みずほ銀行普通",,,100886,"川崎南税務署　６月源泉税(給)",,,,,,,
2014-07-12,0,3,"00000",866,"会議費",,,111,"現金",,,1600,"全社(共　7/11昼食代 2名(さくら中央会計 森･高木) 帳簿ﾁｪｯｸ/すかいらーく",11,,,,借,仕,
2014-07-15,0,4,"00000",858,"支払手数料",,,122,"みずほ銀行普通",,,324,"全社(共　残高証明発行料/みずほBK",11,,,,借,仕,
2014-07-18,0,5,"03100",856,"事務用品費",,,111,"現金",,,2355,"NRT(共　成田(支 7/1ﾌﾟﾘﾝﾀ-ｲﾝｸ代(ﾌﾞﾗｻﾞ-)/ｹ-ｽﾞﾃﾞﾝｷ",11,,,,借,仕,
2014-07-22,0,6,"09000",842,"旅費交通費",,,111,"現金",,,5300,"建設業　7/19ETC高速代(ｱﾊﾟ-ﾄﾘﾌｫ-ﾑ見積 松伏町/NEXCO東(旭",11,,,,借,仕,
2014-07-22,0,6,"09000",851,"燃料費",,,111,"現金",,,4250,"建設業　7/21ガソリン代 旭車(松伏町)/三愛石油",11,,,,借,仕,
2014-07-22,0,6,"03100",843,"通信費",,,122,"みずほ銀行普通",,,4700,"NRT(共　５月分固定電話代(2-6191)/空港情報通信",11,,,,借,仕,
2014-07-24,0,7,"03100",843,"通信費",,,111,"現金",,,1887,"NRT(共　６月分ﾌﾚｯﾂ光利用料(0159)/NTT東日本",11,,,,借,仕,
2014-07-25,0,8,"03100",855,"地代家賃",,,122,"みずほ銀行普通",,,175371,"NRT(共　８月分事務所賃料/NAA",11,,,,借,仕,
