日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-11-01,,,,737,会議費,,,101,現金,,,12000,はま仙打合せ高野先生、中元先生計３名,,,,,,,
2013-11-01,,,,999,,,,511,売上高,,,280000,(医)慈圭会売上高,,,,,,,
2013-11-01,,,,734,支払手数料,,,999,,,,840,みずほ銀行小舟町支店送金手数料,,,,,,,
2013-11-01,,,,121,普通預金みずほ,,,999,,,,279160,(医)慈圭会売上高入金,,,,,,,
2013-11-01,,,,101,現金,,,352,長期借入金,1,田中宏,1000000,田中宏借入金入金,,,,,,,
2013-11-04,,,,737,会議費,,,101,現金,,,3590,餃子房打合せ出口先生計２名,,,,,,,
2013-11-05,,,,741,新聞図書費,,,101,現金,,,820,文教堂書店書籍代,,,,,,,
2013-11-05,,,,728,消耗品費,,,101,現金,,,2814,Ｔｏｍｏｄ’ｓ水他,,,,,,,
2013-11-05,,,,121,普通預金みずほ,,,511,売上高,,,70000,㈱竹中工務店売上高,,,,,,,
2013-11-07,,,,737,会議費,,,101,現金,,,4530,テング酒場打合せキャノン小野、浅井計,,,,,,,
2013-11-08,,,,741,新聞図書費,,,101,現金,,,1250,桜桃舎書籍代,,,,,,,
2013-11-08,,,,727,交際費,,,101,現金,,,5000,小梅茶荘贈答品,,,,,,,
2013-11-09,,,,737,会議費,,,101,現金,,,5870,バンコクピーナッツ食堂吉田先生他計４,,,,,,,
2013-11-10,,,,737,会議費,,,101,現金,,,12250,龍鳳ＰＣ打合せ藤田、自社２名計３名,,,,,,,
2013-11-10,,,,724,通信費,,,101,現金,,,10000,日本郵便株式会社年賀はがき,,,,,,,
2013-11-13,,,,727,交際費,,,101,現金,,,30000,うなぎかぶと飲食代,,,,,,,
2013-11-13,,,,728,消耗品費,,,101,現金,,,2895,Ｔｏｍｏｄ’ｓ消耗品費,,,,,,,
2013-11-15,,,,727,交際費,,,101,現金,,,1400,御菓子司東海手土産,,,,,,,
2013-11-15,,,,734,支払手数料,,,121,普通預金みずほ,,,2100,みずほ銀行小舟町支店ＷＥＢ手数料,,,,,,,
2013-11-16,,,,727,交際費,,,101,現金,,,7800,日本郵便㈱カタログお歳暮,,,,,,,
2013-11-16,,,,727,交際費,,,101,現金,,,12600,日本郵便㈱カタログお歳暮,,,,,,,
2013-11-16,,,,727,交際費,,,101,現金,,,11080,焼肉やまもと飲食代,,,,,,,
2013-11-16,,,,722,旅費交通費,,,101,現金,,,4731,東横ＩＮＮ那覇旭橋駅前宿泊代,,,,,,,
2013-11-16,,,,722,旅費交通費,,,101,現金,,,6100,ベッセルホテル石垣島宿泊代,,,,,,,
2013-11-17,,,,727,交際費,,,101,現金,,,3375,ＴＲＯＰＩＣＳ飲食代,,,,,,,
2013-11-17,,,,722,旅費交通費,,,101,現金,,,49640,ＡＮＡ沖縄旅費,,,,,,,
2013-11-17,,,,727,交際費,,,101,現金,,,3680,東海キヨスク手土産,,,,,,,
2013-11-17,,,,722,旅費交通費,,,101,現金,,,890,㈱グリーンキャブタクシー代,,,,,,,
2013-11-18,,,,741,新聞図書費,,,101,現金,,,1549,くまざわ書店書籍代,,,,,,,
2013-11-21,,,,737,会議費,,,101,現金,,,6330,赤坂ＧＲＩＰ打合せ小野、浅井計３名,,,,,,,
2013-11-25,,,,742,研修費,,,101,現金,,,4515,フラワーアレンジメント研修費,,,,,,,
2013-11-25,,,,727,交際費,,,101,現金,,,1760,合資会社縫月堂手土産,,,,,,,
2013-11-26,,,,727,交際費,,,101,現金,,,1580,ミはし堂手土産,,,,,,,
2013-11-28,,,,734,支払手数料,,,999,,,,19950,安田会計事務所税理士報酬,,,,,,,
2013-11-28,,,,999,,,,316,預り金,2,報酬源泉税,1939,安田会計事務所１１月分報酬源泉税,,,,,,,
2013-11-28,,,,999,,,,121,普通預金みずほ,,,18011,安田会計事務所１１月分報酬,,,,,,,
2013-11-29,,,,727,交際費,,,101,現金,,,4410,Cheeseonthetable手土産,,,,,,,
2013-11-29,,,,727,交際費,,,101,現金,,,2160,ミはし堂手土産,,,,,,,
2013-11-29,,,,745,雑費,,,101,現金,,,12100,中央内科クリニック診断書,,,,,,,
2013-11-29,,,,727,交際費,,,101,現金,,,98850,味問屋明日香飲食代,,,,,,,
2013-11-29,,,,121,普通預金みずほ,,,511,売上高,,,720000,お茶水駿河台クリニック売上高,,,,,,,
2013-11-29,,,,121,普通預金みずほ,,,511,売上高,,,63000,八反丸善文売上高,,,,,,,
2013-11-29,,,,121,普通預金みずほ,,,511,売上高,,,100000,(医)緑成会横浜総合病院売上高,,,,,,,
2013-11-30,,,,737,会議費,,,101,現金,,,3430,極コーポレーション㈱打合せ八反丸先生,,,,,,,
2013-11-30,,,,737,会議費,,,101,現金,,,8400,ＯＳＡＫＡきっちん打合せ石井先生、自,,,,,,,
2013-11-30,,,,711,役員報酬,,,999,,,,270000,田中宏役員報酬,,,,,,,
2013-11-30,,,,999,,,,316,預り金,1,給与源泉税,43500,田中宏源泉所得税,,,,,,,
2013-11-30,,,,711,役員報酬,,,999,,,,200000,田中美恵子役員報酬,,,,,,,
2013-11-30,,,,999,,,,716,法定福利費,,,11520,田中美恵子健康保険料,,,,,,,
2013-11-30,,,,999,,,,716,法定福利費,,,17120,田中美恵子厚生年金保険料,,,,,,,
2013-11-30,,,,999,,,,316,預り金,1,給与源泉税,3740,田中美恵子源泉所得税,,,,,,,
2013-11-30,,,,999,,,,319,未払費用,,,226500,田中宏未払役員報酬,,,,,,,
2013-11-30,,,,999,,,,319,未払費用,,,167620,田中美恵子未払役員報酬,,,,,,,
2013-11-30,,,,744,地代家賃,,,319,未払費用,,,180000,田中宏地代家賃,,,,,,,
2013-12-02,,,,716,法定福利費,,,121,普通預金みずほ,,,57580,中央年金事務所社会保険料,,,,,,,
2013-12-02,,,,999,,,,511,売上高,,,280000,(医)慈圭会売上高,,,,,,,
2013-12-02,,,,734,支払手数料,,,999,,,,840,みずほ銀行小舟町支店送金手数料,,,,,,,
2013-12-02,,,,121,普通預金みずほ,,,999,,,,279160,(医)慈圭会売上高,,,,,,,
2013-12-03,,,,319,未払費用,,,121,普通預金みずほ,,,226500,田中宏役員報酬,,,,,,,
2013-12-03,,,,319,未払費用,,,121,普通預金みずほ,,,167620,田中美恵子役員報酬,,,,,,,
2013-12-03,,,,319,未払費用,,,121,普通預金みずほ,,,180000,田中宏家賃,,,,,,,
2013-12-03,,,,101,現金,,,121,普通預金みずほ,,,568791,現金引出,,,,,,,
2013-12-03,,,,727,交際費,,,101,現金,,,900,ＩＳＯＺＡＫＩ手土産（保険担当）,,,,,,,
2013-12-05,,,,121,普通預金みずほ,,,511,売上高,,,105000,㈱竹中工務店売上高,,,,,,,
2013-12-05,,,,718,広告宣伝費,,,101,現金,,,9968,Ｋｉｎｋｏ’ｓ年賀状印刷,,,,,,,
2013-12-06,,,,722,旅費交通費,,,101,現金,,,12630,ＪＲ東日本旅費（お見舞い）,,,,,,,
2013-12-06,,,,737,会議費,,,101,現金,,,2666,ロイヤルホスト打合せ吉田先生、北見計,,,,,,,
