日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2015-06-01,,1,,314,未払金,12,名鉄運輸(株)小牧,999,,,,2646,名鉄運輸(株)小牧　４月分,,,,,,,
2015-06-01,,1,,999,,,,121,普通東京三菱,,,2214,名鉄運輸(株)小牧　４月分,,,,,,,
2015-06-01,,1,,999,,,,121,普通東京三菱,,,108,名鉄運輸(株)小牧　振込手数料,,,,,,,
2015-06-01,,1,,999,,,,719,運賃,,,324,名鉄運輸(株)小牧　値引,,,,,,,
2015-06-01,,2,,314,未払金,7,ｾｲﾉｰｽｰﾊﾟｰE㈱岡山,999,,,,5388,ｾｲﾉｰｽｰﾊﾟｰE㈱岡山　４月分,,,,,,,
2015-06-01,,2,,999,,,,121,普通東京三菱,,,4956,ｾｲﾉｰｽｰﾊﾟｰE㈱岡山　４月分,,,,,,,
2015-06-01,,2,,999,,,,121,普通東京三菱,,,108,ｾｲﾉｰｽｰﾊﾟｰE㈱岡山　振込手数料,,,,,,,
2015-06-01,,2,,999,,,,719,運賃,,,324,ｾｲﾉｰｽｰﾊﾟｰE㈱岡山　値引,,,,,,,
2015-06-01,,3,,312,買掛金,200,(株)石原商店,999,,,,8554,(株)石原商店　４月分,,,,,,,
2015-06-01,,3,,999,,,,121,普通東京三菱,,,8014,(株)石原商店　４月分,,,,,,,
2015-06-01,,3,,999,,,,121,普通東京三菱,,,108,(株)石原商店　振込手数料,,,,,,,
2015-06-01,,3,,999,,,,550,仕入,,,432,(株)石原商店　値引,,,,,,,
2015-06-01,,4,,314,未払金,15,九州西濃運輸㈱,121,普通東京三菱,,,8208,九州西濃運輸㈱　４月分,,,,,,,
2015-06-01,,4,,734,支払手数料,,,121,普通東京三菱,,,500,(株)石原商店　振込手数料,,,,,,,
2015-06-01,,5,,314,未払金,16,東京マーキング㈱,121,普通東京三菱,,,15120,東京マーキング　３月分㈱,,,,,,,
2015-06-01,,5,,734,支払手数料,,,121,普通東京三菱,,,100,東京マーキング　振込手数料,,,,,,,
2015-06-01,,6,,314,未払金,11,ヤマト運輸(株),999,,,,16828,ヤマト運輸(株)　４月分,,,,,,,
2015-06-01,,6,,999,,,,121,普通東京三菱,,,16396,ヤマト運輸(株)　４月分,,,,,,,
2015-06-01,,6,,734,支払手数料,,,999,,,,500,ヤマト運輸(株)　振込手数料,,,,,,,
2015-06-01,,6,,999,,,,121,普通東京三菱,,,540,ヤマト運輸(株)　振込手数料,,,,,,,
2015-06-01,,6,,999,,,,719,運賃,,,432,ヤマト運輸(株)　値引,,,,,,,
2015-06-01,,7,,314,未払金,6,ｾｲﾉｰｽｰﾊﾟｰE㈱関西,999,,,,27883,ｾｲﾉｰｽｰﾊﾟｰE㈱関西　４月分,,,,,,,
2015-06-01,,7,,999,,,,121,普通東京三菱,,,27451,ｾｲﾉｰｽｰﾊﾟｰE㈱関西　４月分,,,,,,,
2015-06-01,,7,,999,,,,121,普通東京三菱,,,108,ｾｲﾉｰｽｰﾊﾟｰE㈱関西　振込手数料,,,,,,,
2015-06-01,,7,,999,,,,719,運賃,,,324,ｾｲﾉｰｽｰﾊﾟｰE㈱関西　値引,,,,,,,
2015-06-01,,8,,734,支払手数料,,,121,普通東京三菱,,,30000,さくら中央税理士法人　５月分,,,,,,,
2015-06-01,,8,,734,支払手数料,,,121,普通東京三菱,,,700,さくら中央税理士法人　振込手数料,,,,,,,
2015-06-01,,9,,312,買掛金,1401,㈲クレス,999,,,,36288,㈲クレス　４月分,,,,,,,
2015-06-01,,9,,999,,,,121,普通東京三菱,,,35532,㈲クレス　４月分,,,,,,,
2015-06-01,,9,,999,,,,121,普通東京三菱,,,756,㈲クレス　振込手数料,,,,,,,
2015-06-01,,10,,312,買掛金,5400,フェニックス㈱,999,,,,36666,フェニックス㈱　３月分,,,,,,,
2015-06-01,,10,,999,,,,121,普通東京三菱,,,35910,フェニックス㈱　３月分,,,,,,,
2015-06-01,,10,,999,,,,121,普通東京三菱,,,756,フェニックス㈱　振込手数料,,,,,,,
2015-06-01,,11,,312,買掛金,5001,(株)パラデック,999,,,,55987,(株)パラデック　３月分,,,,,,,
2015-06-01,,11,,999,,,,121,普通東京三菱,,,55231,(株)パラデック　３月分,,,,,,,
2015-06-01,,11,,999,,,,121,普通東京三菱,,,756,(株)パラデック　振込手数料,,,,,,,
2015-06-01,,12,,314,未払金,8,ｾｲﾉｰｽｰﾊﾟｰE㈱東京,999,,,,57607,ｾｲﾉｰｽｰﾊﾟｰE㈱東京　４月分,,,,,,,
2015-06-01,,12,,999,,,,121,普通東京三菱,,,57175,ｾｲﾉｰｽｰﾊﾟｰE㈱東京　４月分,,,,,,,
2015-06-01,,12,,734,支払手数料,,,999,,,,700,ｾｲﾉｰｽｰﾊﾟｰE㈱東京　振込手数料,,,,,,,
2015-06-01,,12,,999,,,,121,普通東京三菱,,,756,ｾｲﾉｰｽｰﾊﾟｰE㈱東京　振込手数料,,,,,,,
2015-06-01,,12,,999,,,,719,運賃,,,432,ｾｲﾉｰｽｰﾊﾟｰE㈱東京　値引,,,,,,,
2015-06-01,,13,,314,未払金,10,㈱ワールドサプライ,999,,,,76626,㈱ワールドサプライ　４月分,,,,,,,
2015-06-01,,13,,999,,,,121,普通東京三菱,,,75870,㈱ワールドサプライ　４月分,,,,,,,
2015-06-01,,13,,999,,,,121,普通東京三菱,,,756,㈱ワールドサプライ　振込手数料,,,,,,,
2015-06-01,,14,,312,買掛金,2200,(株)シャロン,999,,,,77345,(株)シャロン　３月分,,,,,,,
2015-06-01,,14,,999,,,,121,普通東京三菱,,,76589,(株)シャロン　３月分,,,,,,,
2015-06-01,,14,,999,,,,121,普通東京三菱,,,756,㈱シャロン　振込手数料,,,,,,,
2015-06-01,,15,,312,買掛金,7000,(株)ヤマムラ,999,,,,92448,(株)ヤマムラ　３月分,,,,,,,
2015-06-01,,15,,999,,,,121,普通東京三菱,,,91692,(株)ヤマムラ　３月分,,,,,,,
2015-06-01,,15,,999,,,,121,普通東京三菱,,,756,(株)ヤマムラ　振込手数料,,,,,,,
2015-06-01,,16,,312,買掛金,7001,ヤングＶ．薬品工業,999,,,,111024,ヤングＶ．薬品工業　３月分,,,,,,,
