日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2011-12-16,0,,"",121,"東京東信用金庫",,,313,"短期借入金",1,"重岡龍王",5000,"口座開設",,,,,,,
2011-12-27,0,,"",121,"東京東信用金庫",,,411,"資本金",,,2000000,"新里浩美　増資",,,,,,,
2012-01-18,0,,"",121,"東京東信用金庫",,,411,"資本金",,,5000000,"重岡龍王　",,,,,,,
2012-01-18,0,,"",313,"短期借入金",1,"重岡龍王",121,"東京東信用金庫",,,2034391,"月分立替経費精算",,,,,,,
2012-01-18,0,,"",734,"支払手数料",,,999,"諸口",,,47250,"司法書士寺西朋美　増資登記",11,,,,借,仕,
2012-01-18,0,,"",726,"租税公課",3,"その他",999,"諸口",,,30970,"司法書士寺西朋美　増資登記",4,,,,借,仕,
2012-01-18,0,,"",999,"諸口",,,316,"預り金",2,"・報酬源泉所得税",3500,"司法書士寺西朋美・報酬源泉所得税",,,,,,,
2012-01-18,0,,"",999,"諸口",,,121,"東京東信用金庫",,,74720,"司法書士寺西朋美",,,,,,,
2012-01-18,0,,"",734,"支払手数料",,,121,"東京東信用金庫",,,630,"振込手数料　司法書士寺西朋美",11,,,,借,仕,
2011-12-26,0,,"",711,"役員報酬",,,313,"短期借入金",1,"重岡龍王",80000,"月分重岡愉美",4,,,,借,仕,
2011-12-26,0,,"",711,"役員報酬",,,999,"諸口",,,500000,"月分重岡龍王",4,,,,借,仕,
2011-12-26,0,,"",999,"諸口",,,316,"預り金",1,"・給与源泉所得税",22710,"月分重岡龍王・給与源泉所得税",,,,,,,
2011-12-26,0,,"",999,"諸口",,,313,"短期借入金",1,"重岡龍王",477290,"月分重岡龍王",,,,,,,
2011-12-26,0,,"",711,"役員報酬",,,999,"諸口",,,300000,"月分新里浩美",4,,,,借,仕,
2011-12-26,0,,"",999,"諸口",,,316,"預り金",1,"・給与源泉所得税",8210,"月分新里浩美・給与源泉所得税",,,,,,,
2011-12-26,0,,"",999,"諸口",,,313,"短期借入金",1,"重岡龍王",291790,"月分新里浩美",,,,,,,
