日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-06-05,,,,724,通信費,3,ソフトバンク携帯,111,当座預金みずほ,,,3074,ソフトバンク携帯(UC),,,,,,,
2013-06-05,,,,724,通信費,1,ＮＴＴ電話料,111,当座預金みずほ,,,5125,ＮＴＴ電話料,,,,,,,
2013-06-05,,,,724,通信費,4,ＮＴＴコミュ,111,当座預金みずほ,,,6400,ＮＴＴコミュ,,,,,,,
2013-06-10,,,,724,通信費,1,ＮＴＴ電話料,111,当座預金みずほ,,,5840,ＮＴＴ電話料,,,,,,,
2013-06-10,,,,724,通信費,1,ＮＴＴ電話料,111,当座預金みずほ,,,1123,ＮＴＴ電話料,,,,,,,
2013-06-10,,1,,999,,,,166,売掛金,7000,ヤマトＦ㈱,14175,ヤマトＦ㈱,,,,,,,
2013-06-10,,1,,111,当座預金みずほ,,,999,,,,13335,ヤマトＦ㈱,,,,,,,
2013-06-10,,1,,734,支払手数料,,,999,,,,100,ヤマトＦ㈱　振込手数料,,,,,,,
2013-06-10,,1,,734,支払手数料,,,999,,,,700,ヤマトＦ㈱　取扱手数料,,,,,,,
2013-06-17,,2,,999,,,,166,売掛金,3000,㈱高松天満屋,15340,㈱高松天満屋,,,,,,,
2013-06-17,,2,,111,当座預金みずほ,,,999,,,,15025,㈱高松天満屋,,,,,,,
2013-06-17,,2,,734,支払手数料,,,999,,,,300,㈱高松天満屋　振込手数料,,,,,,,
2013-06-17,,3,,999,,,,166,売掛金,3600,㈱天満屋,28803,㈱天満屋,,,,,,,
2013-06-17,,3,,111,当座預金みずほ,,,999,,,,28278,㈱天満屋,,,,,,,
2013-06-17,,3,,734,支払手数料,,,999,,,,500,㈱天満屋　振込手数料,,,,,,,
2013-06-17,,4,,999,,,,166,売掛金,7200,㈱米子しんまち天満屋,16838,㈱米子しんまち天満屋,,,,,,,
2013-06-17,,4,,111,当座預金みずほ,,,999,,,,16523,㈱米子しんまち天満屋,,,,,,,
2013-06-17,,4,,734,支払手数料,,,999,,,,300,㈱米子しんまち天満屋　振込手数料,,,,,,,
2013-06-17,,5,,999,,,,166,売掛金,800,(株)小田急百貨店,46841,(株)小田急百貨店,,,,,,,
2013-06-17,,5,,111,当座預金みずほ,,,999,,,,45954,(株)小田急百貨店,,,,,,,
2013-06-17,,5,,734,支払手数料,,,999,,,,500,(株)小田急百貨店　振込手数料,,,,,,,
2013-06-17,,5,,734,支払手数料,,,999,,,,300,(株)小田急百貨店　ｅＮｅｔ手数料,,,,,,,
2013-06-17,,5,,729,事務用品費,,,999,,,,45,(株)小田急百貨店　伝票代,,,,,,,
2013-06-20,,6,,999,,,,166,売掛金,1600,(株)京急百貨店,155127,(株)京急百貨店 (株)京急百貨店,,,,,,,
2013-06-20,,6,,111,当座預金みずほ,,,999,,,,154602,(株)京急百貨店,,,,,,,
2013-06-20,,6,,734,支払手数料,,,999,,,,500,(株)京急百貨店　振込手数料,,,,,,,
2013-06-27,,7,,724,通信費,7,㈱ＳＢＲ,111,当座預金みずほ,,,6000,㈱ＳＢＲ　ＨＰ制作,,,,,,,
2013-06-27,,7,,733,保険料,5,ＡＩＧエジソンＳ,111,当座預金みずほ,,,3600,ＡＩＧエジソンＳ,,,,,,,
2013-06-27,,7,,733,保険料,4,倒産防止掛金,111,当座預金みずほ,,,5000,倒産防止掛金,,,,,,,
2013-06-27,,7,,314,未払金,1,大宮社長,111,当座預金みずほ,,,609240,大宮社長,,,,,,,
2013-06-27,,7,,314,未払金,2,大宮文子,111,当座預金みずほ,,,419320,大宮文子,,,,,,,
2013-06-27,,7,,316,預り金,3,・住民税,111,当座預金みずほ,,,75700,・住民税　納付,,,,,,,
