日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2013-07-09,0,3,"",842,"旅費交通費",,,111,"現金",,,1580,"NAA　電車代(7/4INTEX.GRT料金打合せ/交通機関",205,,,,借,仕,
2013-07-09,0,3,"",842,"旅費交通費",,,111,"現金",,,900,"全社(営　電車代(7/8池袋PH訪問/交通機関",205,,,,借,仕,
2013-07-09,0,3,"",856,"事務用品費",,,111,"現金",,,1197,"NRT(共　ﾌﾟﾘﾝﾀ-ﾄﾅ-(LC12BK)/ｹ-ｽﾞﾃﾞﾝｷ",205,,,,借,仕,
2013-07-01,0,1,"",315,"未払費用",,,122,"みずほ銀行普通",,,468155,"本社他　５月分社会保険料/川崎年金事務所",,,,,,,
2013-07-05,0,2,"",122,"みずほ銀行普通",,,152,"売掛金",,,102165,"日美　西友 ５月分作業料",,,,,,,
2013-07-05,0,2,"",858,"支払手数料",,,152,"売掛金",,,735,"日美　送金料相殺(日美",205,,,,借,仕,
2013-07-10,0,4,"",132,"城北信金普通",,,122,"みずほ銀行普通",,,27000000,"本社　みずほ(普)より城北(普)へ振替/みずほBK",,,,,,,
2013-07-10,0,4,"",858,"支払手数料",,,122,"みずほ銀行普通",,,840,"全社(共　送金料(城北信金) /みずほBK",205,,,,借,仕,
2013-07-10,0,4,"",318,"預り金",,,122,"みずほ銀行普通",,,132700,"本社　６月分住民税/各市区町村",,,,,,,
2013-07-10,0,4,"",318,"預り金",,,122,"みずほ銀行普通",,,77319,"本社　６月分源泉税(給･報)/川崎南税務署",,,,,,,
2013-07-10,0,4,"",858,"支払手数料",,,122,"みずほ銀行普通",,,735,"全社(共　残高証明発行料/みずほBK",205,,,,借,仕,
2013-07-11,0,5,"",842,"旅費交通費",,,111,"現金",,,2520,"全社(営　電車代(7/8池袋PH訪問/交通機関",205,,,,借,仕,
2013-07-12,0,6,"",858,"支払手数料",,,111,"現金",,,27300,"NAA　IDｶ-ﾄﾞ発行料　26件/NAA",205,,,,借,仕,
2013-07-17,0,7,"",842,"旅費交通費",,,111,"現金",,,320,"全社(共　電車代(城北行 残証発行/交通機関",205,,,,借,仕,
2013-07-17,0,7,"",858,"支払手数料",,,111,"現金",,,420,"全社(共　残高証明発行料/城北信金",205,,,,借,仕,
2013-07-18,0,8,"",844,"交際費",,,122,"みずほ銀行普通",,,9975,"NAA　お中元菓子代(IACT 2件/高島屋",205,,,,借,仕,
2013-07-18,0,8,"",844,"交際費",,,122,"みずほ銀行普通",,,9975,"NAA　お中元菓子代(GRT.ｲﾝﾃｯｸｽ /高島屋",205,,,,借,仕,
2013-07-18,0,8,"",315,"未払費用",,,122,"みずほ銀行普通",,,2940,"本社　名刺印刷代(松原/篠原)/オオツカ印刷",,,,,,,
2013-07-18,0,8,"",843,"通信費",,,122,"みずほ銀行普通",,,20685,"NRT(共　電話契約･工事料/空港情報通信",205,,,,借,仕,
2013-07-18,0,8,"",843,"通信費",,,122,"みずほ銀行普通",,,1527,"NRT(共　固定電話代(2-6191)/空港情報通信",205,,,,借,仕,
2013-07-18,0,8,"",858,"支払手数料",,,122,"みずほ銀行普通",,,630,"NRT(共　送金料(空港情報通信 /みずほBK",205,,,,借,仕,
2013-07-22,0,9,"",315,"未払費用",,,111,"現金",,,115700,"本社　役員報酬/田中監査役",,,,,,,
2013-07-22,0,9,"",315,"未払費用",,,318,"預り金",,,4300,"本社　役員報酬 源泉税/田中監査役",,,,,,,
2013-07-25,0,10,"",842,"旅費交通費",,,111,"現金",,,320,"等々力　電車代(7/13等々力ﾅｲﾀ-行/交通機関",205,,,,借,仕,
2013-07-25,0,10,"",842,"旅費交通費",,,111,"現金",,,18000,"全社(共　篠原常務 ８月分通勤費/交通機関",205,,,,借,仕,
2013-07-25,0,10,"",831,"役員報酬",,,132,"城北信金普通",,,527578,"全社(共　役員報酬 ３名",4,,,,借,仕,
2013-07-25,0,10,"",831,"役員報酬",,,318,"預り金",,,107876,"全社(共　役員報酬 社会保険料",4,,,,借,仕,
2013-07-25,0,10,"",831,"役員報酬",,,318,"預り金",,,184546,"全社(共　役員報酬 源泉市民税",4,,,,借,仕,
2013-07-25,0,10,"",831,"役員報酬",,,132,"城北信金普通",,,200000,"全社(共　役員報酬 定期積金",4,,,,借,仕,
2013-07-25,0,10,"",858,"支払手数料",,,132,"城北信金普通",,,2310,"全社(共　送金料(役員 3名)　/城北信金",205,,,,借,仕,
